id,name,type,start_time,finish_time,event_date,st_envelope
842,Agriculture Building,fashion_beauty,13,15,"May 16, 2019",0103000020E6100000010000000500000049319B5B7C835CC0DD0720B58984494049319B5B7C835CC0EAF81EE4AB844940924A671657835CC0EAF81EE4AB844940924A671657835CC0DD0720B58984494049319B5B7C835CC0DD0720B589844940
850,Rotary House,pets,10,12,"May 12, 2019",0103000020E6100000010000000500000028942AF6BC835CC0B857E6ADBA84494028942AF6BC835CC0AE9003C0C28449403757282DB7835CC0AE9003C0C28449403757282DB7835CC0B857E6ADBA84494028942AF6BC835CC0B857E6ADBA844940
851,Coca-Cola Stage,learning,14,16,"May 1, 2019",0103000020E610000001000000050000009C16BCE8AB835CC0C8D34DBDC98449409C16BCE8AB835CC08A332B80CE844940EB4C463AA8835CC08A332B80CE844940EB4C463AA8835CC0C8D34DBDC98449409C16BCE8AB835CC0C8D34DBDC9844940
854,Eastern Block,pets,17,19,"June 16, 2019",0103000020E61000000100000005000000D2AB014AC3835CC0CBC232912D854940D2AB014AC3835CC073BA2C2636854940A44ADE4AC0835CC073BA2C2636854940A44ADE4AC0835CC0CBC232912D854940D2AB014AC3835CC0CBC232912D854940
857,Louise Block,fashion_beauty,9,11,"May 23, 2019",0103000020E61000000100000005000000FAD6E2AEB9835CC0F95B4C7D6A854940FAD6E2AEB9835CC0C4DB398375854940DA8EA9BBB2835CC0C4DB398375854940DA8EA9BBB2835CC0F95B4C7D6A854940FAD6E2AEB9835CC0F95B4C7D6A854940
860,Ribtor West,outdoor_adventure,16,18,"June 20, 2019",0103000020E61000000100000005000000A8966368AB835CC0C4BE53B769854940A8966368AB835CC0E813799274854940D1D84DDFA1835CC0E813799274854940D1D84DDFA1835CC0C4BE53B769854940A8966368AB835CC0C4BE53B769854940
862,Flamingo Block,dance,12,14,"May 22, 2019",0103000020E61000000100000005000000E1A58A98C8835CC0E4FAD23659854940E1A58A98C8835CC0B47977BF65854940FA97A432C5835CC0B47977BF65854940FA97A432C5835CC0E4FAD23659854940E1A58A98C8835CC0E4FAD23659854940
864,Pilkington Building,outdoor_adventure,18,20,"May 3, 2019",0103000020E610000001000000050000007497C45991835CC0C5C48B2A688549407497C45991835CC01209F027748549409CD3765D89835CC01209F027748549409CD3765D89835CC0C5C48B2A688549407497C45991835CC0C5C48B2A68854940
865,The Brownstones,pets,14,16,"May 28, 2019",0103000020E61000000100000005000000AC9B4132D3835CC0091A33897A854940AC9B4132D3835CC0AAD8F3908485494060048D99C4835CC0AAD8F3908485494060048D99C4835CC0091A33897A854940AC9B4132D3835CC0091A33897A854940
866,Demcor Building,health_wellness,13,15,"May 19, 2019",0103000020E6100000010000000500000038D66AB4C1835CC0F7C8E6AA7985494038D66AB4C1835CC08DABDBEA838549408DE3D1D7BD835CC08DABDBEA838549408DE3D1D7BD835CC0F7C8E6AA7985494038D66AB4C1835CC0F7C8E6AA79854940
867,Bell Block,fashion_beauty,17,19,"June 27, 2019",0103000020E61000000100000005000000247035FCB8835CC0FED30D1478854940247035FCB8835CC0BD2F78E28385494044DD0720B5835CC0BD2F78E28385494044DD0720B5835CC0FED30D1478854940247035FCB8835CC0FED30D1478854940
868,Alberta Trade Centre,learning,9,11,"May 18, 2019",0103000020E61000000100000005000000993A7E5EA7835CC01CBFA6BD77854940993A7E5EA7835CC0CA8745B18185494063635E479C835CC0CA8745B18185494063635E479C835CC01CBFA6BD77854940993A7E5EA7835CC01CBFA6BD77854940
871,Allstream,sport_fitness,14,16,"June 32, 2019",0103000020E61000000100000005000000BA38E0A9B6835CC05AD9999DA0854940BA38E0A9B6835CC0302F1BF8AC854940E9F2E670AD835CC0302F1BF8AC854940E9F2E670AD835CC05AD9999DA0854940BA38E0A9B6835CC05AD9999DA0854940
872,Edward's Place,arts,10,12,"May 27, 2019",0103000020E61000000100000005000000D32C75359E835CC0FE0868C7B2854940D32C75359E835CC0107DD2E4BD85494094C2BCC799835CC0107DD2E4BD85494094C2BCC799835CC0FE0868C7B2854940D32C75359E835CC0FE0868C7B2854940
873,Burns Building,health_wellness,9,11,"June 24, 2019",0103000020E6100000010000000500000079F06EC0C2835CC0E54DD944C185494079F06EC0C2835CC0BB61DBA2CC854940B8CA1308BB835CC0BB61DBA2CC854940B8CA1308BB835CC0E54DD944C185494079F06EC0C2835CC0E54DD944C1854940
874,Calgary City Hall,outdoor_adventure,10,12,"June 25, 2019",0103000020E61000000100000005000000E759A4E4B0835CC0F87D4974E0854940E759A4E4B0835CC04D158C4AEA8549403FDB0F1DA7835CC04D158C4AEA8549403FDB0F1DA7835CC0F87D4974E0854940E759A4E4B0835CC0F87D4974E0854940
875,Bow Valley College - North Campus,tech,15,17,"May 21, 2019",0103000020E6100000010000000500000025DDE055A0835CC0D9E66B3B1286494025DDE055A0835CC06A6391CB24864940E683544090835CC06A6391CB24864940E683544090835CC0D9E66B3B1286494025DDE055A0835CC0D9E66B3B12864940
876,Education Centre Building,food_drink,17,19,"May 27, 2019",0103000020E610000001000000050000004D4E48C6C5835CC05B7DD00E138649404D4E48C6C5835CC045F7072527864940EEC96889BA835CC045F7072527864940EEC96889BA835CC05B7DD00E138649404D4E48C6C5835CC05B7DD00E13864940
1112,Safeway Wine & Spirits,music,12,14,"June 30, 2019",0103000020E61000000100000005000000606C6B555C875CC0B9FC87F4DB824940606C6B555C875CC07FDF1A33E4824940C860C5A956875CC07FDF1A33E4824940C860C5A956875CC0B9FC87F4DB824940606C6B555C875CC0B9FC87F4DB824940
855,Fairey Terrace,arts,17,19,"June 6, 2019",0103000020E6100000010000000500000070E93D3A9A835CC0E08849134A85494070E93D3A9A835CC003AA2457568549403BDF4F8D97835CC003AA2457568549403BDF4F8D97835CC0E08849134A85494070E93D3A9A835CC0E08849134A854940
881,First Street Plaza,arts,18,20,"June 10, 2019",0103000020E610000001000000050000000200B672E5835CC00CEFCDCA518649400200B672E5835CC001F4A0455B86494058891E9DDF835CC001F4A0455B86494058891E9DDF835CC00CEFCDCA518649400200B672E5835CC00CEFCDCA51864940
882,First Tower,food_drink,17,19,"May 10, 2019",0103000020E610000001000000050000003C8ED59CF2835CC0C115F5EE348649403C8ED59CF2835CC0C76E55C84B86494058868263E0835CC0C76E55C84B86494058868263E0835CC0C115F5EE348649403C8ED59CF2835CC0C115F5EE34864940
890,EconoLodge Motel Village,writing,15,17,"May 6, 2019",0103000020E61000000100000005000000AF10B11C7C875CC0509374289E884940AF10B11C7C875CC06815472FB488494093AD896077875CC06815472FB488494093AD896077875CC0509374289E884940AF10B11C7C875CC0509374289E884940
891,Denny's,fashion_beauty,11,13,"June 23, 2019",0103000020E610000001000000050000009F7829D082875CC026B26A6B9F8849409F7829D082875CC0400F5AB4A5884940BAA1293B7D875CC0400F5AB4A5884940BAA1293B7D875CC026B26A6B9F8849409F7829D082875CC026B26A6B9F884940
884,Fire Hall No. 1,sport_fitness,15,17,"June 20, 2019",0103000020E61000000100000005000000CB9E0436E7835CC00837BE9B13864940CB9E0436E7835CC0445E20521D86494028EBDC59E0835CC0445E20521D86494028EBDC59E0835CC00837BE9B13864940CB9E0436E7835CC00837BE9B13864940
928,Staples,music,10,12,"June 5, 2019",0103000020E61000000100000005000000B2FC5470D3855CC0B7A79A0FBE854940B2FC5470D3855CC02E3D9AEAC985494001E54A98C4855CC02E3D9AEAC985494001E54A98C4855CC0B7A79A0FBE854940B2FC5470D3855CC0B7A79A0FBE854940
934,Best Western Village Park Inn,health_wellness,15,17,"June 24, 2019",0103000020E61000000100000005000000945ADE0B82875CC0AEE3AE14B8884940945ADE0B82875CC071523D3EC6884940A557B9066C875CC071523D3EC6884940A557B9066C875CC0AEE3AE14B8884940945ADE0B82875CC0AEE3AE14B8884940
937,Peters' Drive-In,beliefs,18,20,"June 28, 2019",0103000020E61000000100000005000000476B56C7BB835CC04BFECCC584884940476B56C7BB835CC0DEF3B2DC8888494067DE605EB6835CC0DEF3B2DC8888494067DE605EB6835CC04BFECCC584884940476B56C7BB835CC04BFECCC584884940
894,Kal Tire,tech,13,15,"June 19, 2019",0103000020E610000001000000050000009F268E9749865CC01EB3A2BC458849409F268E9749865CC07080F4A853884940DF7998AC40865CC07080F4A853884940DF7998AC40865CC01EB3A2BC458849409F268E9749865CC01EB3A2BC45884940
896,Whitewater Place,fashion_beauty,14,16,"June 15, 2019",0103000020E610000001000000050000007A1A30487A855CC0B22C98F8A38849407A1A30487A855CC0C7702B73A98849409CF232D472855CC0C7702B73A98849409CF232D472855CC0B22C98F8A38849407A1A30487A855CC0B22C98F8A3884940
985,SAIT/ACAD/Jubilee,outdoor_adventure,9,11,"June 30, 2019",0103000020E61000000100000005000000F50E5C8AD0855CC00455A35703884940F50E5C8AD0855CC0D7FF94850A884940E06EA4C7CA855CC0D7FF94850A884940E06EA4C7CA855CC00455A35703884940F50E5C8AD0855CC00455A35703884940
986,Nimmons Corner,tech,10,12,"June 25, 2019",0103000020E61000000100000005000000D1B8CBD916865CC025C4A6DFCF844940D1B8CBD916865CC0EDFA6074D4844940AFDD87CD11865CC0EDFA6074D4844940AFDD87CD11865CC025C4A6DFCF844940D1B8CBD916865CC025C4A6DFCF844940
1056,7-Eleven,beliefs,10,12,"May 22, 2019",0103000020E61000000100000005000000CE95F727A7835CC0468F842282884940CE95F727A7835CC02DF98ED08588494042AB387AA1835CC02DF98ED08588494042AB387AA1835CC0468F842282884940CE95F727A7835CC0468F842282884940
1020,Stampede Corral,social,8,10,"June 15, 2019",0103000020E610000001000000050000004AB6BA9C92835CC0B7D5AC33BE8449404AB6BA9C92835CC0CAE2FE23D3844940E84427F073835CC0CAE2FE23D3844940E84427F073835CC0B7D5AC33BE8449404AB6BA9C92835CC0B7D5AC33BE844940
1027,Shell Centre,pets,15,17,"June 28, 2019",0103000020E6100000010000000500000098CF036990845CC0716193EB5C86494098CF036990845CC0A2B5A2CD71864940B8F1DD9C80845CC0A2B5A2CD71864940B8F1DD9C80845CC0716193EB5C86494098CF036990845CC0716193EB5C864940
1150,BP Centre,health_wellness,15,17,"June 25, 2019",0103000020E61000000100000005000000EDB8E17753845CC003907F0B57864940EDB8E17753845CC094066D286B86494066AABB0D45845CC094066D286B86494066AABB0D45845CC003907F0B57864940EDB8E17753845CC003907F0B57864940
1151,Calgary Chinese Cultural Centre,arts,14,16,"June 18, 2019",0103000020E61000000100000005000000737511F035845CC04583143C85864940737511F035845CC0AA6EE4709C8649402BE510CC2C845CC0AA6EE4709C8649402BE510CC2C845CC04583143C85864940737511F035845CC04583143C85864940
1152,Opulence Centre,dance,15,17,"June 22, 2019",0103000020E610000001000000050000005C3233D8F9835CC0D54EDE115F8649405C3233D8F9835CC01D8E53196B864940D1C0D9F7F2835CC01D8E53196B864940D1C0D9F7F2835CC0D54EDE115F8649405C3233D8F9835CC0D54EDE115F864940
1177,Centre Street Church - West Campus,film,14,16,"May 15, 2019",0103000020E61000000100000005000000E5E48FB3FA835CC0A50CC116608B4940E5E48FB3FA835CC0A6F0A0D9758B4940256310B3F2835CC0A6F0A0D9758B4940256310B3F2835CC0A50CC116608B4940E5E48FB3FA835CC0A50CC116608B4940
1178,Northminster United Church,film,12,14,"May 7, 2019",0103000020E610000001000000050000005BCDDF2909845CC0E3E6AFEB728A49405BCDDF2909845CC0181758117F8A49404CD98E4E02845CC0181758117F8A49404CD98E4E02845CC0E3E6AFEB728A49405BCDDF2909845CC0E3E6AFEB728A4940
1238,Chinook Centre Professional Building,arts,9,11,"June 3, 2019",0103000020E61000000100000005000000F779E7ABBF845CC082D94EA5B07F4940F779E7ABBF845CC03866D993C07F494019F6C5EFB7845CC03866D993C07F494019F6C5EFB7845CC082D94EA5B07F4940F779E7ABBF845CC082D94EA5B07F4940
1244,Trimac House,beliefs,14,16,"May 8, 2019",0103000020E6100000010000000500000025D4676215855CC0E92F4F424486494025D4676215855CC08ABAC5B24F8649403CDFAA460A855CC08ABAC5B24F8649403CDFAA460A855CC0E92F4F424486494025D4676215855CC0E92F4F4244864940
1267,Alberta Place,health_wellness,12,14,"June 8, 2019",0103000020E61000000100000005000000390CE6AF90845CC06B73AD07DD844940390CE6AF90845CC0CA6ABA9EE884494030760CD98A845CC0CA6ABA9EE884494030760CD98A845CC06B73AD07DD844940390CE6AF90845CC06B73AD07DD844940
1269,Boulevard Court,sport_fitness,9,11,"May 18, 2019",0103000020E610000001000000050000008BB443B2B6845CC0603C8386FE8449408BB443B2B6845CC05C1E6B4606854940F700DD97B3845CC05C1E6B4606854940F700DD97B3845CC0603C8386FE8449408BB443B2B6845CC0603C8386FE844940
1270,Hargrove House,outdoor_adventure,16,18,"June 21, 2019",0103000020E610000001000000050000008D086B08B3845CC05ADB6F48FE8449408D086B08B3845CC06FA9392F04854940D01A7222B0845CC06FA9392F04854940D01A7222B0845CC05ADB6F48FE8449408D086B08B3845CC05ADB6F48FE844940
1271,Hampton House,learning,18,20,"June 18, 2019",0103000020E61000000100000005000000650BF780AF845CC0E3344415FE844940650BF780AF845CC05739590F0485494025B20FB2AC845CC05739590F0485494025B20FB2AC845CC0E3344415FE844940650BF780AF845CC0E3344415FE844940
1273,Central Towers,sport_fitness,10,12,"May 19, 2019",0103000020E610000001000000050000007709980ABB845CC083FCC79D2D8549407709980ABB845CC0B06884C8338549404ADF5ADCB5845CC0B06884C8338549404ADF5ADCB5845CC083FCC79D2D8549407709980ABB845CC083FCC79D2D854940
1371,Ovation,food_drink,13,15,"May 3, 2019",0103000020E610000001000000050000005DAC037BA7845CC0C3B57F0AEC8449405DAC037BA7845CC0D0BAA184F4844940C46977FEA3845CC0D0BAA184F4844940C46977FEA3845CC0C3B57F0AEC8449405DAC037BA7845CC0C3B57F0AEC844940
1149,Devon Tower,beliefs,13,15,"May 16, 2019",0103000020E610000001000000050000005EEE38EA8D845CC03B01A83D808649405EEE38EA8D845CC07BD399208F86494088951B5682845CC07BD399208F86494088951B5682845CC03B01A83D808649405EEE38EA8D845CC03B01A83D80864940
1260,Sun Life Plaza West Tower,writing,17,19,"June 9, 2019",0103000020E610000001000000050000009246600729845CC09E12C605568649409246600729845CC04BD52C8661864940198B4BFA20845CC04BD52C8661864940198B4BFA20845CC09E12C605568649409246600729845CC09E12C60556864940
1261,Sun Life Plaza North Tower,learning,16,18,"May 14, 2019",0103000020E610000001000000050000005FA4068923845CC0D33C36B8638649405FA4068923845CC0FD82DDB06D864940B106DE7F1A845CC0FD82DDB06D864940B106DE7F1A845CC0D33C36B8638649405FA4068923845CC0D33C36B863864940
1262,Sun Life Plaza East Tower,beliefs,8,10,"June 9, 2019",0103000020E6100000010000000500000047E3F50519845CC0228150285586494047E3F50519845CC0BCE6FAE362864940D4B9A29410845CC0BCE6FAE362864940D4B9A29410845CC0228150285586494047E3F50519845CC02281502855864940
1263,International Hotel Calgary,health_wellness,15,17,"June 30, 2019",0103000020E610000001000000050000001880A1A245845CC0E428E55A598649401880A1A245845CC01DE736E15E86494039E2DA9A3E845CC01DE736E15E86494039E2DA9A3E845CC0E428E55A598649401880A1A245845CC0E428E55A59864940
1265,Garfield Manor,writing,17,19,"June 1, 2019",0103000020E6100000010000000500000066F7E461A1845CC0079B9548FD84494066F7E461A1845CC0B07E220505854940FCD9345B9E845CC0B07E220505854940FCD9345B9E845CC0079B9548FD84494066F7E461A1845CC0079B9548FD844940
1266,Kingston Tower,arts,12,14,"June 28, 2019",0103000020E61000000100000005000000461F98488E845CC0E5B67D8FFA844940461F98488E845CC06B6E3B230085494014F6A39787845CC06B6E3B230085494014F6A39787845CC0E5B67D8FFA844940461F98488E845CC0E5B67D8FFA844940
1219,Chartwell Eau Claire,social,9,11,"June 32, 2019",0103000020E610000001000000050000005A8B057415855CC0BA87DFA8708649405A8B057415855CC01A0F5B1F7B864940900B186E0A855CC01A0F5B1F7B864940900B186E0A855CC0BA87DFA8708649405A8B057415855CC0BA87DFA870864940
1220,Trinity Lutheran Church,outdoor_adventure,17,19,"May 7, 2019",0103000020E6100000010000000500000085926EF02A855CC063E476798486494085926EF02A855CC018D819958A864940C87663E627855CC018D819958A864940C87663E627855CC063E476798486494085926EF02A855CC063E4767984864940
1221,Sonoma Place,writing,15,17,"June 15, 2019",0103000020E61000000100000005000000B5EB94FD29855CC065AB26E373864940B5EB94FD29855CC0F1619BF97A8649404734266923855CC0F1619BF97A8649404734266923855CC065AB26E373864940B5EB94FD29855CC065AB26E373864940
1222,Livingston House,arts,12,14,"May 28, 2019",0103000020E6100000010000000500000042AB387A21855CC03084F7B07286494042AB387A21855CC06E556D927A864940E20CB4F116855CC06E556D927A864940E20CB4F116855CC03084F7B07286494042AB387A21855CC03084F7B072864940
1223,715 Fifth,sport_fitness,17,19,"June 1, 2019",0103000020E610000001000000050000009697FC4FFE845CC023788DA72F8649409697FC4FFE845CC0A6738FB63B864940B2C68FE7E9845CC0A6738FB63B864940B2C68FE7E9845CC023788DA72F8649409697FC4FFE845CC023788DA72F864940
1225,Five Harvest Plaza,music,13,15,"June 14, 2019",0103000020E610000001000000050000006240400812845CC02418BD09748649406240400812845CC0C45A7C0A808649406D697FB108845CC0C45A7C0A808649406D697FB108845CC02418BD09748649406240400812845CC02418BD0974864940
1234,McCrum's Office Furnishings,dance,11,13,"May 14, 2019",0103000020E610000001000000050000004029A44632845CC0DDBEFD6FDB8049404029A44632845CC0DC3A4904F48049408EF7F42224845CC0DC3A4904F48049408EF7F42224845CC0DDBEFD6FDB8049404029A44632845CC0DDBEFD6FDB804940
1245,Atrium One,pets,15,17,"June 17, 2019",0103000020E6100000010000000500000072D6F1A92D855CC0F29FC9593386494072D6F1A92D855CC03F468A123E8649404D36792524855CC03F468A123E8649404D36792524855CC0F29FC9593386494072D6F1A92D855CC0F29FC95933864940
1294,Kensington Manor,outdoor_adventure,11,13,"May 16, 2019",0103000020E610000001000000050000005BA5057987855CC0BAB59613FE8649405BA5057987855CC0FC6B1E2C088749407B4386FA82855CC0FC6B1E2C088749407B4386FA82855CC0BAB59613FE8649405BA5057987855CC0BAB59613FE864940
1297,Fifth Avenue Place - East,fashion_beauty,16,18,"June 20, 2019",0103000020E61000000100000005000000967032BB38845CC01D064E113B864940967032BB38845CC03D3723394F864940FFFA326230845CC03D3723394F864940FFFA326230845CC01D064E113B864940967032BB38845CC01D064E113B864940
1298,McFarlane Tower,beliefs,12,14,"June 8, 2019",0103000020E610000001000000050000007694394CEA845CC0161E8F74618649407694394CEA845CC0D4658C6A6C864940691F86B1E0845CC0D4658C6A6C864940691F86B1E0845CC0161E8F74618649407694394CEA845CC0161E8F7461864940
1299,Rocky Mountain Plaza,learning,18,20,"June 22, 2019",0103000020E610000001000000050000008A271653C4835CC084F57F0EF38549408A271653C4835CC0A2CFEC5FFE8549407D259012BB835CC0A2CFEC5FFE8549407D259012BB835CC084F57F0EF38549408A271653C4835CC084F57F0EF3854940
1300,The Standard Life Tower,dance,10,12,"May 28, 2019",0103000020E61000000100000005000000BF88111DDD845CC031EAFFC12C864940BF88111DDD845CC0F44421133A864940070D58CDCE845CC0F44421133A864940070D58CDCE845CC031EAFFC12C864940BF88111DDD845CC031EAFFC12C864940
1301,Fifth Avenue Place - West,learning,12,14,"May 6, 2019",0103000020E610000001000000050000001F35817D4F845CC0A163ACDB458649401F35817D4F845CC0CB8FAE885086494009B7C6B13F845CC0CB8FAE885086494009B7C6B13F845CC0A163ACDB458649401F35817D4F845CC0A163ACDB45864940
1302,Sundance Apartments,pets,13,15,"June 3, 2019",0103000020E61000000100000005000000E951A7F22C855CC018528F7E45864940E951A7F22C855CC04ECAEE13518649409BF39DA921855CC04ECAEE13518649409BF39DA921855CC018528F7E45864940E951A7F22C855CC018528F7E45864940
1333,Vantage Pointe,fashion_beauty,18,20,"May 28, 2019",0103000020E61000000100000005000000701173A48E855CC05017299485854940701173A48E855CC068D542249E8549400DBD6A0A89855CC068D542249E8549400DBD6A0A89855CC05017299485854940701173A48E855CC05017299485854940
1306,Macleod Place I,fashion_beauty,11,13,"May 24, 2019",0103000020E61000000100000005000000485CB68C8A845CC0DB0C816D0E804940485CB68C8A845CC02971C2291880494004C8D0B183845CC02971C2291880494004C8D0B183845CC0DB0C816D0E804940485CB68C8A845CC0DB0C816D0E804940
1307,Macleod Place II,sport_fitness,9,11,"May 1, 2019",0103000020E61000000100000005000000C5D67D117E845CC0079ED6C809804940C5D67D117E845CC0C62D8B2E14804940B2B2C75576845CC0C62D8B2E14804940B2B2C75576845CC0079ED6C809804940C5D67D117E845CC0079ED6C809804940
