id,name,type,start_time,finish_time,event_date,st_envelope
24,Father David Bauer Olympic Arena,arts,8,10,"May 16, 2019",0103000020E61000000100000005000000C4C59B4624885CC07A81A32E63894940C4C59B4624885CC07719598D80894940E2EFCD250B885CC07719598D80894940E2EFCD250B885CC07A81A32E63894940C4C59B4624885CC07A81A32E63894940
26,Olympic Volunteer Centre,film,18,20,"June 10, 2019",0103000020E6100000010000000500000090F9DBF9D9875CC0EF8C5B711689494090F9DBF9D9875CC019F0E8352C89494028695952C9875CC019F0E8352C89494028695952C9875CC0EF8C5B711689494090F9DBF9D9875CC0EF8C5B7116894940
28,Big Four Building,health_wellness,18,20,"June 26, 2019",0103000020E610000001000000050000005620C4DFC0835CC0756C4E6F908449405620C4DFC0835CC0A2ABBE04B88449407291D673AD835CC0A2ABBE04B88449407291D673AD835CC0756C4E6F908449405620C4DFC0835CC0756C4E6F90844940
30,Pacific Place,writing,14,16,"June 22, 2019",0103000020E6100000010000000500000030687CBA157F5CC00BA07312A587494030687CBA157F5CC043853474FD874940825C3D82F67E5CC043853474FD874940825C3D82F67E5CC00BA07312A587494030687CBA157F5CC00BA07312A5874940
69,Shell,beliefs,8,10,"June 22, 2019",0103000020E610000001000000050000004EF79562A28C5CC032225168599049404EF79562A28C5CC04A6D9857649049402A7A96D6958C5CC04A6D9857649049402A7A96D6958C5CC032225168599049404EF79562A28C5CC03222516859904940
71,Boston Pizza,social,17,19,"May 13, 2019",0103000020E61000000100000005000000BE929A2CA48C5CC0805479F134904940BE929A2CA48C5CC099A5F8533E904940AACA08B99C8C5CC099A5F8533E904940AACA08B99C8C5CC0805479F134904940BE929A2CA48C5CC0805479F134904940
72,HSBC,writing,8,10,"May 28, 2019",0103000020E61000000100000005000000D1668B5AD08C5CC0DF0841FD1D904940D1668B5AD08C5CC0FD16F8E5279049402E2CC94BC88C5CC0FD16F8E5279049402E2CC94BC88C5CC0DF0841FD1D904940D1668B5AD08C5CC0DF0841FD1D904940
39,Westbrook Mall,pets,15,17,"June 32, 2019",0103000020E610000001000000050000007DDCC886FF885CC09957BFE3258549407DDCC886FF885CC066ACEC7195854940D2DAD9FCE4885CC066ACEC7195854940D2DAD9FCE4885CC09957BFE3258549407DDCC886FF885CC09957BFE325854940
55,Lowe's Home Improvement,beliefs,18,20,"June 1, 2019",0103000020E610000001000000050000006982F2881B8D5CC0378710FC149049406982F2881B8D5CC0E1606F624890494007921C55F28C5CC0E1606F624890494007921C55F28C5CC0378710FC149049406982F2881B8D5CC0378710FC14904940
56,Cineplex Odeon Crowfoot Crossing Cinemas,pets,11,13,"May 14, 2019",0103000020E61000000100000005000000E06F0F9DF98C5CC0B7CFCF7932904940E06F0F9DF98C5CC00F86F01E56904940626A4B1DE48C5CC00F86F01E56904940626A4B1DE48C5CC0B7CFCF7932904940E06F0F9DF98C5CC0B7CFCF7932904940
57,Brewsters,tech,15,17,"May 4, 2019",0103000020E610000001000000050000009BD1EA3FC68C5CC01BCE46F8289049409BD1EA3FC68C5CC0B19CCE5F329049401651137DBE8C5CC0B19CCE5F329049401651137DBE8C5CC01BCE46F8289049409BD1EA3FC68C5CC01BCE46F828904940
41,Westside Recreation Centre,fashion_beauty,13,15,"June 2, 2019",0103000020E6100000010000000500000020C6B5EBEF8B5CC0EA4207B87B84494020C6B5EBEF8B5CC0A12C7C7DAD8449401D71C806D28B5CC0A12C7C7DAD8449401D71C806D28B5CC0EA4207B87B84494020C6B5EBEF8B5CC0EA4207B87B844940
45,Saks Off 5th,outdoor_adventure,13,15,"June 14, 2019",0103000020E610000001000000050000009A266C3F198A5CC0DE1E84807C8A49409A266C3F198A5CC045CE0C2C918A4940777EF6C80B8A5CC045CE0C2C918A4940777EF6C80B8A5CC0DE1E84807C8A49409A266C3F198A5CC0DE1E84807C8A4940
53,Safeway Crowfoot,fashion_beauty,16,18,"May 18, 2019",0103000020E610000001000000050000004DE77926EA8C5CC0C3013E89199049404DE77926EA8C5CC03D597BE9379049403D65355DCF8C5CC03D597BE9379049403D65355DCF8C5CC0C3013E89199049404DE77926EA8C5CC0C3013E8919904940
450,TD Canada Trust Crowfoot,pets,10,12,"June 22, 2019",0103000020E61000000100000005000000D40B3ECDC98C5CC0B220DE848C904940D40B3ECDC98C5CC0AD2AA0F595904940F6FA496BC28C5CC0AD2AA0F595904940F6FA496BC28C5CC0B220DE848C904940D40B3ECDC98C5CC0B220DE848C904940
62,Schanks,arts,17,19,"June 24, 2019",0103000020E61000000100000005000000A1A17F820B8D5CC0449B2D6A41904940A1A17F820B8D5CC00512B98553904940F0D12C1AFC8C5CC00512B98553904940F0D12C1AFC8C5CC0449B2D6A41904940A1A17F820B8D5CC0449B2D6A41904940
63,Tony Roma's,pets,13,15,"May 19, 2019",0103000020E6100000010000000500000038BEF6CC128D5CC07EF89E364F90494038BEF6CC128D5CC0F046301F5A90494072512D220A8D5CC0F046301F5A90494072512D220A8D5CC07EF89E364F90494038BEF6CC128D5CC07EF89E364F904940
64,Montana's Cookhouse Saloon,film,8,10,"June 4, 2019",0103000020E610000001000000050000005FA6DC33018D5CC073A7CF69719049405FA6DC33018D5CC0A3C453347B904940A49C7983F98C5CC0A3C453347B904940A49C7983F98C5CC073A7CF69719049405FA6DC33018D5CC073A7CF6971904940
65,The Spa Ritual,pets,8,10,"June 9, 2019",0103000020E6100000010000000500000032C1BA3BFC8C5CC0C07BA2467C90494032C1BA3BFC8C5CC0DAA447F8839049400C772E8CF48C5CC0DAA447F8839049400C772E8CF48C5CC0C07BA2467C90494032C1BA3BFC8C5CC0C07BA2467C904940
83,CIBC,beliefs,14,16,"June 16, 2019",0103000020E61000000100000005000000EFFBDC75DB865CC05E752ED681884940EFFBDC75DB865CC0E3C4573B8A8849401D401AA9D2865CC0E3C4573B8A8849401D401AA9D2865CC05E752ED681884940EFFBDC75DB865CC05E752ED681884940
125,Veritiv (Unisource),learning,8,10,"May 15, 2019",0103000020E61000000100000005000000DD45F35B4F825CC0B3A0E69AB88D4940DD45F35B4F825CC0EAACBB1EF18D49405587DC0C37825CC0EAACBB1EF18D49405587DC0C37825CC0B3A0E69AB88D4940DD45F35B4F825CC0B3A0E69AB88D4940
147,SCM,learning,8,10,"May 23, 2019",0103000020E6100000010000000500000086A867E66E7E5CC0FF2C4C95DE8C494086A867E66E7E5CC0DE770C8FFD8C49405E59B3DF247E5CC0DE770C8FFD8C49405E59B3DF247E5CC0FF2C4C95DE8C494086A867E66E7E5CC0FF2C4C95DE8C4940
149,Calgary Police Service Headquarters - Westwinds,writing,16,18,"June 11, 2019",0103000020E610000001000000050000002CB583B6417E5CC0984231C3908C49402CB583B6417E5CC064DD89A3BC8C4940ECE4677E107E5CC064DD89A3BC8C4940ECE4677E107E5CC0984231C3908C49402CB583B6417E5CC0984231C3908C4940
159,Real Canadian Superstore,beliefs,16,18,"June 8, 2019",0103000020E61000000100000005000000469561DC0D7F5CC04B332779BF884940469561DC0D7F5CC05C887A66EE884940F562CD6DE77E5CC05C887A66EE884940F562CD6DE77E5CC04B332779BF884940469561DC0D7F5CC04B332779BF884940
86,MacKimmie Link,arts,10,12,"June 8, 2019",0103000020E6100000010000000500000005C4245C48885CC0CF499462EC89494005C4245C48885CC0BC57AD4CF8894940BC1C1B263F885CC0BC57AD4CF8894940BC1C1B263F885CC0CF499462EC89494005C4245C48885CC0CF499462EC894940
87,Clayton Carroll Automotive Centre,arts,11,13,"May 27, 2019",0103000020E610000001000000050000000DFCA886FD855CC0DEFD96A5428849400DFCA886FD855CC00CEFCDCA518849409588A6A2E7855CC00CEFCDCA518849409588A6A2E7855CC0DEFD96A5428849400DFCA886FD855CC0DEFD96A542884940
88,Campus Centre,fashion_beauty,12,14,"May 11, 2019",0103000020E610000001000000050000005303CDE7DC855CC0DC51F75C018849405303CDE7DC855CC036A737482D884940A1EAA1C7B9855CC036A737482D884940A1EAA1C7B9855CC0DC51F75C018849405303CDE7DC855CC0DC51F75C01884940
89,Alberta College of Art and Design,learning,12,14,"June 18, 2019",0103000020E61000000100000005000000D3286E26F0855CC0CA051D63DD874940D3286E26F0855CC04087F9F2028849408CB564FACA855CC04087F9F2028849408CB564FACA855CC0CA051D63DD874940D3286E26F0855CC0CA051D63DD874940
79,Canadian Tire,writing,10,12,"May 27, 2019",0103000020E61000000100000005000000F51E1D0D96895CC0ED2EAB0BD38C4940F51E1D0D96895CC062348694FA8C49408B62033370895CC062348694FA8C49408B62033370895CC0ED2EAB0BD38C4940F51E1D0D96895CC0ED2EAB0BD38C4940
80,Calgary Co-op Dalhousie Centre,sport_fitness,18,20,"May 19, 2019",0103000020E610000001000000050000006AA164726A895CC0C031152C1F8D49406AA164726A895CC08ECC237F308D4940896CD6CF51895CC08ECC237F308D4940896CD6CF51895CC0C031152C1F8D49406AA164726A895CC0C031152C1F8D4940
85,Safeway Sunnyside,health_wellness,14,16,"June 10, 2019",0103000020E610000001000000050000004F33EE177D855CC00F9656E8288749404F33EE177D855CC03C25315239874940282268716B855CC03C25315239874940282268716B855CC00F9656E8288749404F33EE177D855CC00F9656E828874940
127,Calgary Police Service North Service Centre,outdoor_adventure,18,20,"June 14, 2019",0103000020E6100000010000000500000016B6B0B849825CC040040B163D8E494016B6B0B849825CC0C311FF0B5F8E4940F541E0922D825CC0C311FF0B5F8E4940F541E0922D825CC040040B163D8E494016B6B0B849825CC040040B163D8E4940
108,Wyckham House,sport_fitness,15,17,"May 14, 2019",0103000020E6100000010000000500000081D2AB5C83885CC0327216F6B481494081D2AB5C83885CC0C6A70018CF814940E20E8A9C74885CC0C6A70018CF814940E20E8A9C74885CC0327216F6B481494081D2AB5C83885CC0327216F6B4814940
109,Faculty of Arts,learning,18,20,"May 11, 2019",0103000020E61000000100000005000000BAD4AD435A885CC0CB0CC0AB8A814940BAD4AD435A885CC0C67E60D8AB814940C768780E40885CC0C67E60D8AB814940C768780E40885CC0CB0CC0AB8A814940BAD4AD435A885CC0CB0CC0AB8A814940
110,Kerby Hall,dance,13,15,"June 26, 2019",0103000020E61000000100000005000000ECBE63786C885CC0A6C28EB575814940ECBE63786C885CC0E9256B798A814940CA7BE6F65C885CC0E9256B798A814940CA7BE6F65C885CC0A6C28EB575814940ECBE63786C885CC0A6C28EB575814940
135,Sobeys Western Canada corporate offices,tech,13,15,"May 5, 2019",0103000020E610000001000000050000000EA4E6069E825CC0A6A1A1DA3B8E49400EA4E6069E825CC01E8E098C508E49400E8C17667C825CC01E8E098C508E49400E8C17667C825CC0A6A1A1DA3B8E49400EA4E6069E825CC0A6A1A1DA3B8E4940
96,John Ware Building,fashion_beauty,13,15,"June 27, 2019",0103000020E61000000100000005000000F44F70B1A2855CC018C8581245884940F44F70B1A2855CC05D5AC3FB60884940F2BEE0898F855CC05D5AC3FB60884940F2BEE0898F855CC018C8581245884940F44F70B1A2855CC018C8581245884940
126,Foremost Calgary North,outdoor_adventure,11,13,"May 6, 2019",0103000020E61000000100000005000000870F36864A825CC002710D22088E4940870F36864A825CC0413DC791188E49401ADF17972A825CC0413DC791188E49401ADF17972A825CC002710D22088E4940870F36864A825CC002710D22088E4940
100,Calgary Transit Victoria Park Garage,film,10,12,"June 19, 2019",0103000020E61000000100000005000000B3DE5E880B835CC0E98B738A44854940B3DE5E880B835CC0F32B8CE3768549402A70B20DDC825CC0F32B8CE3768549402A70B20DDC825CC0E98B738A44854940B3DE5E880B835CC0E98B738A44854940
101,Calgary Transit - Spring Gardens Garage,pets,8,10,"May 21, 2019",0103000020E6100000010000000500000082F1C28CDF825CC095C2723A7F8A494082F1C28CDF825CC0643DB5FAEA8A49400F99F221A8825CC0643DB5FAEA8A49400F99F221A8825CC095C2723A7F8A494082F1C28CDF825CC095C2723A7F8A4940
103,Bissett School of Business,sport_fitness,16,18,"June 13, 2019",0103000020E610000001000000050000008F6C53E174885CC0F8382E3E608149408F6C53E174885CC03AF2F6D67681494001ACE9D55B885CC03AF2F6D67681494001ACE9D55B885CC0F8382E3E608149408F6C53E174885CC0F8382E3E60814940
345,Alpek Machine Works Inc,arts,10,12,"May 24, 2019",0103000020E610000001000000050000007D810F142E7F5CC018F3CEFCC57D49407D810F142E7F5CC0B27B97F7DD7D4940CB187A1F227F5CC0B27B97F7DD7D4940CB187A1F227F5CC018F3CEFCC57D49407D810F142E7F5CC018F3CEFCC57D4940
405,Chinook Centre West Parkade,social,10,12,"June 17, 2019",0103000020E610000001000000050000000B934EC9DE845CC06726BD14C37F49400B934EC9DE845CC0C69C0C33D97F494091C2AB9BC1845CC0C69C0C33D97F494091C2AB9BC1845CC06726BD14C37F49400B934EC9DE845CC06726BD14C37F4940
420,2500-2590 61 Ave SE,social,16,18,"June 8, 2019",0103000020E61000000100000005000000D415C7DC10805CC089F43691F47F4940D415C7DC10805CC00DB8F8252C8049406D63A2F7FC7F5CC00DB8F8252C8049406D63A2F7FC7F5CC089F43691F47F4940D415C7DC10805CC089F43691F47F4940
421,2600-2680 61 Ave SE,arts,9,11,"June 19, 2019",0103000020E61000000100000005000000AE354A4DF17F5CC066C86768F27F4940AE354A4DF17F5CC0185FB4C70B804940A1BFD023C67F5CC0185FB4C70B804940A1BFD023C67F5CC066C86768F27F4940AE354A4DF17F5CC066C86768F27F4940
429,Big Bucket Car Wash Crowfoot,writing,16,18,"May 3, 2019",0103000020E610000001000000050000000E96FB2E368D5CC0A3E30FABE48F49400E96FB2E368D5CC0AF809DF6EF8F4940553CE41C2B8D5CC0AF809DF6EF8F4940553CE41C2B8D5CC0A3E30FABE48F49400E96FB2E368D5CC0A3E30FABE48F4940
432,Bank of Montreal Crowfoot,health_wellness,16,18,"June 10, 2019",0103000020E61000000100000005000000E0C1AAD5328D5CC0914D4DDDF08F4940E0C1AAD5328D5CC061A417B5FB8F49402DAF01B6288D5CC061A417B5FB8F49402DAF01B6288D5CC0914D4DDDF08F4940E0C1AAD5328D5CC0914D4DDDF08F4940
434,McDonald's,food_drink,10,12,"May 26, 2019",0103000020E61000000100000005000000877B760A038D5CC02A0B15D2D08F4940877B760A038D5CC0CD17C5BCD88F4940748B0AE6F98C5CC0CD17C5BCD88F4940748B0AE6F98C5CC02A0B15D2D08F4940877B760A038D5CC02A0B15D2D08F4940
435,Bon Ton Meat Market,writing,18,20,"June 20, 2019",0103000020E61000000100000005000000F521B946158D5CC021FC30E7BE8F4940F521B946158D5CC0E6A4411BCA8F494000EC376E0C8D5CC0E6A4411BCA8F494000EC376E0C8D5CC021FC30E7BE8F4940F521B946158D5CC021FC30E7BE8F4940
436,Sakana Grill,writing,17,19,"June 2, 2019",0103000020E610000001000000050000009C1B2ECD088D5CC0FDDD9623BF8F49409C1B2ECD088D5CC03AA9D491C88F4940E19B0189018D5CC03AA9D491C88F4940E19B0189018D5CC0FDDD9623BF8F49409C1B2ECD088D5CC0FDDD9623BF8F4940
438,KFC,food_drink,10,12,"June 26, 2019",0103000020E6100000010000000500000057201F99B38C5CC069119BD9F88F494057201F99B38C5CC0792865ADFC8F4940D009A183AE8C5CC0792865ADFC8F4940D009A183AE8C5CC069119BD9F88F494057201F99B38C5CC069119BD9F88F4940
447,Mac's,dance,16,18,"June 10, 2019",0103000020E61000000100000005000000C408E1D1C68C5CC0FC299F2F07904940C408E1D1C68C5CC0659A9FD10C9049401A47F652C28C5CC0659A9FD10C9049401A47F652C28C5CC0FC299F2F07904940C408E1D1C68C5CC0FC299F2F07904940
448,Calgary Co-op Gas Bar,dance,17,19,"May 4, 2019",0103000020E61000000100000005000000E564E256C18C5CC016C50666E08F4940E564E256C18C5CC0DC4B755CE88F4940EE258DD1BA8C5CC0DC4B755CE88F4940EE258DD1BA8C5CC016C50666E08F4940E564E256C18C5CC016C50666E08F4940
449,Burger King,tech,10,12,"June 28, 2019",0103000020E61000000100000005000000E9B3A8F4B88C5CC0650BF7802F904940E9B3A8F4B88C5CC04E4EA37F3890494033333333B38C5CC04E4EA37F3890494033333333B38C5CC0650BF7802F904940E9B3A8F4B88C5CC0650BF7802F904940
197,Staples,film,14,16,"June 20, 2019",0103000020E61000000100000005000000D46D3FCFD57E5CC0AD9BF7A4B87F4940D46D3FCFD57E5CC059F6C9F6C67F494064B55439C87E5CC059F6C9F6C67F494064B55439C87E5CC0AD9BF7A4B87F4940D46D3FCFD57E5CC0AD9BF7A4B87F4940
211,Calgary Foothills Soccer Performance Center,learning,11,13,"May 8, 2019",0103000020E610000001000000050000006E56D867A97E5CC04DD5E2F8468049406E56D867A97E5CC0EAD1AF0859804940A0257E7B8D7E5CC0EAD1AF0859804940A0257E7B8D7E5CC04DD5E2F8468049406E56D867A97E5CC04DD5E2F846804940
280,Andlauer Transportation Services,pets,13,15,"June 16, 2019",0103000020E6100000010000000500000031D9D369387D5CC00BAA57DB5E7E494031D9D369387D5CC04A18BC9E9E7E494081CD3978267D5CC04A18BC9E9E7E494081CD3978267D5CC00BAA57DB5E7E494031D9D369387D5CC00BAA57DB5E7E4940
283,VersaCold,writing,16,18,"June 17, 2019",0103000020E610000001000000050000008EA6C4BF197D5CC0E711ED74317E49408EA6C4BF197D5CC07D4E8B0B517E49408DD6AC8EF77C5CC07D4E8B0B517E49408DD6AC8EF77C5CC0E711ED74317E49408EA6C4BF197D5CC0E711ED74317E4940
294,L.A. Trucking (1994) Ltd.,fashion_beauty,11,13,"May 28, 2019",0103000020E610000001000000050000007A8379D9407F5CC0B9612530E77D49407A8379D9407F5CC02BCE62731F7E49403CC093162E7F5CC02BCE62731F7E49403CC093162E7F5CC0B9612530E77D49407A8379D9407F5CC0B9612530E77D4940
295,A Lassonde Inc,learning,9,11,"June 4, 2019",0103000020E61000000100000005000000583A1F9E257F5CC057C56526627E4940583A1F9E257F5CC024AB6C697F7E494007A4B382157F5CC024AB6C697F7E494007A4B382157F5CC057C56526627E4940583A1F9E257F5CC057C56526627E4940
296,Warehouse,learning,9,11,"June 22, 2019",0103000020E61000000100000005000000C68DB685C27E5CC0C21EC99BB27E4940C68DB685C27E5CC06FA0C03BF97E49406BE56F8CAE7E5CC06FA0C03BF97E49406BE56F8CAE7E5CC0C21EC99BB27E4940C68DB685C27E5CC0C21EC99BB27E4940
315,Altalink,beliefs,8,10,"May 19, 2019",0103000020E61000000100000005000000E05FA9D3267F5CC0843CCCA8437E4940E05FA9D3267F5CC0C7719648587E4940DAF8B8DB1A7F5CC0C7719648587E4940DAF8B8DB1A7F5CC0843CCCA8437E4940E05FA9D3267F5CC0843CCCA8437E4940
293,On Your Mark Delivery,beliefs,14,16,"May 16, 2019",0103000020E61000000100000005000000099AE0E5337F5CC0EB2CC4341D7E4940099AE0E5337F5CC0A05A33E83A7E49408F119A6E237F5CC0A05A33E83A7E49408F119A6E237F5CC0EB2CC4341D7E4940099AE0E5337F5CC0EB2CC4341D7E4940
456,Norma Bush Arena,sport_fitness,15,17,"May 1, 2019",0103000020E610000001000000050000008675E3DD11885CC0D60C5F155E8949408675E3DD11885CC00FD4298F6E894940958E28A300885CC00FD4298F6E894940958E28A300885CC0D60C5F155E8949408675E3DD11885CC0D60C5F155E894940
457,West Hillhurst Community Center,outdoor_adventure,18,20,"June 10, 2019",0103000020E61000000100000005000000284C7386BD865CC02C82FFAD64874940284C7386BD865CC0AA735655798749405CFF5316AA865CC0AA735655798749405CFF5316AA865CC02C82FFAD64874940284C7386BD865CC02C82FFAD64874940
458,Hillhurst Sunnyside Community Association,social,8,10,"June 24, 2019",0103000020E61000000100000005000000A5A54D30F7855CC0A62325E252874940A5A54D30F7855CC03802A72D6487494042CF66D5E7855CC03802A72D6487494042CF66D5E7855CC0A62325E252874940A5A54D30F7855CC0A62325E252874940
459,Alberta Energy Regulator Core Research Centre,outdoor_adventure,9,11,"June 21, 2019",0103000020E610000001000000050000005AA6BADBD0885CC0A6F4A7E8A38A49405AA6BADBD0885CC096BEC6E4C38A49408698011D9C885CC096BEC6E4C38A49408698011D9C885CC0A6F4A7E8A38A49405AA6BADBD0885CC0A6F4A7E8A38A4940
460,Energy Resources Research,food_drink,18,20,"May 24, 2019",0103000020E61000000100000005000000C8282A768F885CC0A1E4C40DAE8A4940C8282A768F885CC0F89969B1CA8A4940C2A4F8F884885CC0F89969B1CA8A4940C2A4F8F884885CC0A1E4C40DAE8A4940C8282A768F885CC0A1E4C40DAE8A4940
461,Calgary Technologies Inc,tech,10,12,"June 20, 2019",0103000020E610000001000000050000003122F6AE66885CC072C5C551B98A49403122F6AE66885CC0EAE8B81AD98A4940FAF9A53451885CC0EAE8B81AD98A4940FAF9A53451885CC072C5C551B98A49403122F6AE66885CC072C5C551B98A4940
462,Geological Survey of Canada,music,17,19,"May 17, 2019",0103000020E61000000100000005000000C6FD47A6C3885CC068507E9C7A8A4940C6FD47A6C3885CC005DAC298998A4940F5279600A1885CC005DAC298998A4940F5279600A1885CC068507E9C7A8A4940C6FD47A6C3885CC068507E9C7A8A4940
