id,name,type,start_time,finish_time,event_date,st_envelope
3233,Centennial Place - West Tower,social,12,14,"June 17, 2019",0103000020E61000000100000005000000C324010FB1845CC07C2C7DE882864940C324010FB1845CC0C0E380029486494092EDD7F8A7845CC0C0E380029486494092EDD7F8A7845CC07C2C7DE882864940C324010FB1845CC07C2C7DE882864940
3230,Calgary City Centre East Tower,arts,17,19,"May 17, 2019",0103000020E610000001000000050000002830F88F60845CC040C39B35788649402830F88F60845CC0D6862FB88B864940AAA6DA5D56845CC0D6862FB88B864940AAA6DA5D56845CC040C39B35788649402830F88F60845CC040C39B3578864940
3271,Sunalta,social,13,15,"June 20, 2019",0103000020E610000001000000050000002B1213D470865CC0DCBD37E1B98549402B1213D470865CC0ECE86E8DBE854940DAA040E955865CC0ECE86E8DBE854940DAA040E955865CC0DCBD37E1B98549402B1213D470865CC0DCBD37E1B9854940
3291,Downtown West / Kerby,beliefs,18,20,"May 6, 2019",0103000020E61000000100000005000000CBA54CC5A1855CC018EF22A70A864940CBA54CC5A1855CC08884EFFD0D86494079909E2287855CC08884EFFD0D86494079909E2287855CC018EF22A70A864940CBA54CC5A1855CC018EF22A70A864940
3299,8 Street SW,arts,14,16,"June 17, 2019",0103000020E6100000010000000500000054EB58002E855CC08F4A56EAFE85494054EB58002E855CC01C97715303864940BEF90D130D855CC01C97715303864940BEF90D130D855CC08F4A56EAFE85494054EB58002E855CC08F4A56EAFE854940
3312,Tipperary's Pub,arts,10,12,"June 1, 2019",0103000020E61000000100000005000000F1074D5CD8865CC00508D5BC99884940F1074D5CD8865CC07F11D9AC9F88494025C4A6DFCF865CC07F11D9AC9F88494025C4A6DFCF865CC00508D5BC99884940F1074D5CD8865CC00508D5BC99884940
3489,Atlantic Avenue Art Block,arts,9,11,"May 13, 2019",0103000020E6100000010000000500000055585F1388825CC0CB7E82305C85494055585F1388825CC0A5749FD2778549400EFC034070825CC0A5749FD2778549400EFC034070825CC0CB7E82305C85494055585F1388825CC0CB7E82305C854940
3433,Calgary Zoo,dance,12,14,"May 5, 2019",0103000020E61000000100000005000000E75C401EB0815CC058D240E20D864940E75C401EB0815CC0510999751086494077B8C260A3815CC0510999751086494077B8C260A3815CC058D240E20D864940E75C401EB0815CC058D240E20D864940
4533,The Kahanoff Centre,dance,9,11,"May 3, 2019",0103000020E610000001000000050000008FC0C4C40B845CC06EC4EE963F8549408FC0C4C40B845CC0FEA1F4E0498549402123FB7B04845CC0FEA1F4E0498549402123FB7B04845CC06EC4EE963F8549408FC0C4C40B845CC06EC4EE963F854940
4536,Balbi & Company Legal Centre,social,18,20,"June 22, 2019",0103000020E6100000010000000500000094258458C7835CC01FFFBBF4E584494094258458C7835CC05F58A3C3E88449404EE152DFC3835CC05F58A3C3E88449404EE152DFC3835CC01FFFBBF4E584494094258458C7835CC01FFFBBF4E5844940
4541,Central Park Plaza,beliefs,16,18,"May 13, 2019",0103000020E610000001000000050000006AAA82AC82845CC080C5D0A0578549406AAA82AC82845CC0E04C4C17628549402672C1197C845CC0E04C4C17628549402672C1197C845CC080C5D0A0578549406AAA82AC82845CC080C5D0A057854940
4688,Model Milk Building,arts,8,10,"May 8, 2019",0103000020E6100000010000000500000001BB3F8372845CC0E367C81DDB84494001BB3F8372845CC0F0DC7BB8E4844940C086F1E464845CC0F0DC7BB8E4844940C086F1E464845CC0E367C81DDB84494001BB3F8372845CC0E367C81DDB844940
4689,Chicken on the Way,dance,12,14,"May 20, 2019",0103000020E610000001000000050000004DA088450C865CC09862580FA98649404DA088450C865CC0CBF3E0EEAC86494091A1BEC007865CC0CBF3E0EEAC86494091A1BEC007865CC09862580FA98649404DA088450C865CC09862580FA9864940
4751,Mount Royal Place,arts,17,19,"June 30, 2019",0103000020E61000000100000005000000496359D537855CC07F3F468A12854940496359D537855CC0CDE506431D8549404C39BAA530855CC0CDE506431D8549404C39BAA530855CC07F3F468A12854940496359D537855CC07F3F468A12854940
4753,Emerald Stone,dance,16,18,"June 17, 2019",0103000020E61000000100000005000000A207E34C38855CC09FFFC30204854940A207E34C38855CC039E16FC50F8549409BB1C3F32D855CC039E16FC50F8549409BB1C3F32D855CC09FFFC30204854940A207E34C38855CC09FFFC30204854940
4766,Panda Passage,social,14,16,"June 9, 2019",0103000020E61000000100000005000000201D684F13825CC042FA3779DB854940201D684F13825CC08164952DED8549406E30D46105825CC08164952DED8549406E30D46105825CC042FA3779DB854940201D684F13825CC042FA3779DB854940
4743,Ambassador Apartments,arts,10,12,"May 8, 2019",0103000020E610000001000000050000007A843F68E2845CC025856863DB8449407A843F68E2845CC0843AF6FDE58449400D158843DB845CC0843AF6FDE58449400D158843DB845CC025856863DB8449407A843F68E2845CC025856863DB844940
4895,Hillier Square,social,9,11,"May 18, 2019",0103000020E61000000100000005000000506793686E855CC0373811FDDA844940506793686E855CC00F160445E28449401981673167855CC00F160445E28449401981673167855CC0373811FDDA844940506793686E855CC0373811FDDA844940
