id,name,type,start_time,finish_time,event_date,st_envelope
315,Altalink,beliefs,8,10,"May 19, 2019",0103000020E61000000100000005000000E05FA9D3267F5CC0843CCCA8437E4940E05FA9D3267F5CC0C7719648587E4940DAF8B8DB1A7F5CC0C7719648587E4940DAF8B8DB1A7F5CC0843CCCA8437E4940E05FA9D3267F5CC0843CCCA8437E4940
293,On Your Mark Delivery,beliefs,14,16,"May 16, 2019",0103000020E61000000100000005000000099AE0E5337F5CC0EB2CC4341D7E4940099AE0E5337F5CC0A05A33E83A7E49408F119A6E237F5CC0A05A33E83A7E49408F119A6E237F5CC0EB2CC4341D7E4940099AE0E5337F5CC0EB2CC4341D7E4940
458,Hillhurst Sunnyside Community Association,social,8,10,"June 24, 2019",0103000020E61000000100000005000000A5A54D30F7855CC0A62325E252874940A5A54D30F7855CC03802A72D6487494042CF66D5E7855CC03802A72D6487494042CF66D5E7855CC0A62325E252874940A5A54D30F7855CC0A62325E252874940
464,Alberta Innovates Technology Futures,social,17,19,"June 22, 2019",0103000020E61000000100000005000000A65EB7088C885CC07E231521D08A4940A65EB7088C885CC0A0275426EB8A49400664AF777F885CC0A0275426EB8A49400664AF777F885CC07E231521D08A4940A65EB7088C885CC07E231521D08A4940
467,Calgary Co-op Wine Spirits Beer Beddington Centre,beliefs,18,20,"June 1, 2019",0103000020E61000000100000005000000AD9FA3FA73845CC0648A839554904940AD9FA3FA73845CC05A958E835C904940AEE419EA66845CC05A958E835C904940AEE419EA66845CC0648A839554904940AD9FA3FA73845CC0648A839554904940
484,Simons Valley I D A Drug Mart,arts,16,18,"June 4, 2019",0103000020E61000000100000005000000413A86110C845CC05EBEF561BD8D4940413A86110C845CC0BA10AB3FC28D49404028397103845CC0BA10AB3FC28D49404028397103845CC05EBEF561BD8D4940413A86110C845CC05EBEF561BD8D4940
485,Huntington Hills Community Centre,dance,9,11,"June 32, 2019",0103000020E61000000100000005000000984B4FFDA8845CC0FEA4901AC98F4940984B4FFDA8845CC0E00731E1E18F49409A547E6399845CC0E00731E1E18F49409A547E6399845CC0FEA4901AC98F4940984B4FFDA8845CC0FEA4901AC98F4940
488,Corpus Christi Church,social,16,18,"June 11, 2019",0103000020E61000000100000005000000D87B968C88845CC0ED4A2602308D4940D87B968C88845CC0DC72E4373B8D4940297C11C880845CC0DC72E4373B8D4940297C11C880845CC0ED4A2602308D4940D87B968C88845CC0ED4A2602308D4940
500,Dining Centre,arts,9,11,"May 30, 2019",0103000020E610000001000000050000004A88A87892885CC04430B374AA8949404A88A87892885CC069C29BDABE894940F97E0F0382885CC069C29BDABE894940F97E0F0382885CC04430B374AA8949404A88A87892885CC04430B374AA894940
501,University of Calgary Physical Plant,beliefs,16,18,"May 24, 2019",0103000020E61000000100000005000000F78A130434895CC079DB961293894940F78A130434895CC050F81164A9894940892650C422895CC050F81164A9894940892650C422895CC079DB961293894940F78A130434895CC079DB961293894940
505,Kananaskis Hall,beliefs,17,19,"June 31, 2019",0103000020E61000000100000005000000C10F1835A9885CC0B7AC0CF49A894940C10F1835A9885CC095229E91AD894940BD27C57D9A885CC095229E91AD894940BD27C57D9A885CC0B7AC0CF49A894940C10F1835A9885CC0B7AC0CF49A894940
511,Calgary Tower,beliefs,9,11,"June 14, 2019",0103000020E6100000010000000500000069519FE40E845CC0F8D2252DA685494069519FE40E845CC0BDA94885B1854940331587D805845CC0BDA94885B1854940331587D805845CC0F8D2252DA685494069519FE40E845CC0F8D2252DA6854940
554,The Keg Steakhouse + Bar - Stadium Shopping Centre,beliefs,17,19,"May 23, 2019",0103000020E61000000100000005000000B52B3E4F4D885CC0DBBD816ED4884940B52B3E4F4D885CC005D61643DE8849400BE01C6448885CC005D61643DE8849400BE01C6448885CC0DBBD816ED4884940B52B3E4F4D885CC0DBBD816ED4884940
559,Safeway,social,15,17,"June 27, 2019",0103000020E61000000100000005000000A9B3A4EDA98A5CC0DBE10A838D894940A9B3A4EDA98A5CC090D2B6ABA189494059E1F148978A5CC090D2B6ABA189494059E1F148978A5CC0DBE10A838D894940A9B3A4EDA98A5CC0DBE10A838D894940
560,CIBC,dance,18,20,"May 2, 2019",0103000020E61000000100000005000000FE8980F99A8A5CC0BE1E02FD74894940FE8980F99A8A5CC02530E7638889494012D08E658B8A5CC02530E7638889494012D08E658B8A5CC0BE1E02FD74894940FE8980F99A8A5CC0BE1E02FD74894940
609,Ronald McDonald House,arts,10,12,"May 21, 2019",0103000020E610000001000000050000005E73FD7131895CC085CD0017648949405E73FD7131895CC01011ED19788949401029610127895CC01011ED19788949401029610127895CC085CD0017648949405E73FD7131895CC085CD001764894940
627,RBC,social,16,18,"June 26, 2019",0103000020E6100000010000000500000008628F3F078B5CC0C3FF0C254982494008628F3F078B5CC09A61FE65528249404884EBF6FE8A5CC09A61FE65528249404884EBF6FE8A5CC0C3FF0C254982494008628F3F078B5CC0C3FF0C2549824940
662,College Truck RV Car Wash,arts,9,11,"May 12, 2019",0103000020E6100000010000000500000016CE7F59EB885CC002E5000BAA81494016CE7F59EB885CC0008BA141AF814940434E0416E5885CC0008BA141AF814940434E0416E5885CC002E5000BAA81494016CE7F59EB885CC002E5000BAA814940
610,Alberta Childrens's Hospital public parkade,beliefs,16,18,"June 31, 2019",0103000020E61000000100000005000000619E3AFB6F895CC03F30ECD56C894940619E3AFB6F895CC0920F30A99089494021EB048F4A895CC0920F30A99089494021EB048F4A895CC03F30ECD56C894940619E3AFB6F895CC03F30ECD56C894940
711,Calgary Public Library - Louise Riley Branch,dance,8,10,"May 26, 2019",0103000020E610000001000000050000004C080C48B1865CC053ECC3D55C8849404C080C48B1865CC0E473DD4A658849408B27CCC5A9865CC0E473DD4A658849408B27CCC5A9865CC053ECC3D55C8849404C080C48B1865CC053ECC3D55C884940
695,Tim Hortons,arts,18,20,"June 21, 2019",0103000020E6100000010000000500000094F8DC0976835CC04D62B59EC693494094F8DC0976835CC0CD2E2988CB934940EA08E06671835CC0CD2E2988CB934940EA08E06671835CC04D62B59EC693494094F8DC0976835CC04D62B59EC6934940
757,North Star Ford Sales,arts,18,20,"June 8, 2019",0103000020E61000000100000005000000934039C0028D5CC01A9D989AA98F4940934039C0028D5CC0856A3986B68F4940581F0F7DF78C5CC0856A3986B68F4940581F0F7DF78C5CC01A9D989AA98F4940934039C0028D5CC01A9D989AA98F4940
763,CMP Automotive,beliefs,13,15,"June 30, 2019",0103000020E6100000010000000500000079B29B19FD7E5CC0DF9BF05C2988494079B29B19FD7E5CC0B02193E755884940A8FC6B79E57E5CC0B02193E755884940A8FC6B79E57E5CC0DF9BF05C2988494079B29B19FD7E5CC0DF9BF05C29884940
783,Landmark Garden,social,9,11,"May 13, 2019",0103000020E610000001000000050000001DB8B9E7AF835CC0E2410EA5518C49401DB8B9E7AF835CC0874F3A91608C4940C6617A0CA0835CC0874F3A91608C4940C6617A0CA0835CC0E2410EA5518C49401DB8B9E7AF835CC0E2410EA5518C4940
784,Landmark garden,social,9,11,"May 10, 2019",0103000020E61000000100000005000000F131B32A9D835CC02F698CD6518C4940F131B32A9D835CC0F609A018598C49401DBA8F928D835CC0F609A018598C49401DBA8F928D835CC02F698CD6518C4940F131B32A9D835CC02F698CD6518C4940
787,2020,dance,8,10,"May 17, 2019",0103000020E610000001000000050000002CC94B48B5805CC0E47F97BE7C8A49402CC94B48B5805CC06CB1DB67958A4940305F03C78A805CC06CB1DB67958A4940305F03C78A805CC0E47F97BE7C8A49402CC94B48B5805CC0E47F97BE7C8A4940
792,North Tower,dance,17,19,"May 1, 2019",0103000020E610000001000000050000008B76700B71885CC0EC67565B568849408B76700B71885CC0CA1F67F569884940180B9E9D67885CC0CA1F67F569884940180B9E9D67885CC0EC67565B568849408B76700B71885CC0EC67565B56884940
815,First Calgary Savings,social,14,16,"May 3, 2019",0103000020E61000000100000005000000986E6D3C338D5CC08FCAA88D45904940986E6D3C338D5CC03D65355D4F9049405B58DC242B8D5CC03D65355D4F9049405B58DC242B8D5CC08FCAA88D45904940986E6D3C338D5CC08FCAA88D45904940
816,Crowfoot Hyundai,social,8,10,"June 27, 2019",0103000020E61000000100000005000000E0F25833328D5CC0A2444B1E4F904940E0F25833328D5CC0ACFD42345F9049404DD7B8A3248D5CC0ACFD42345F9049404DD7B8A3248D5CC0A2444B1E4F904940E0F25833328D5CC0A2444B1E4F904940
862,Flamingo Block,dance,12,14,"May 22, 2019",0103000020E61000000100000005000000E1A58A98C8835CC0E4FAD23659854940E1A58A98C8835CC0B47977BF65854940FA97A432C5835CC0B47977BF65854940FA97A432C5835CC0E4FAD23659854940E1A58A98C8835CC0E4FAD23659854940
872,Edward's Place,arts,10,12,"May 27, 2019",0103000020E61000000100000005000000D32C75359E835CC0FE0868C7B2854940D32C75359E835CC0107DD2E4BD85494094C2BCC799835CC0107DD2E4BD85494094C2BCC799835CC0FE0868C7B2854940D32C75359E835CC0FE0868C7B2854940
855,Fairey Terrace,arts,17,19,"June 6, 2019",0103000020E6100000010000000500000070E93D3A9A835CC0E08849134A85494070E93D3A9A835CC003AA2457568549403BDF4F8D97835CC003AA2457568549403BDF4F8D97835CC0E08849134A85494070E93D3A9A835CC0E08849134A854940
887,Dr. E.P. Scarlett High School,dance,15,17,"May 15, 2019",0103000020E610000001000000050000000470B378B1855CC0ACA11EEC5E7949400470B378B1855CC041BEDFC380794940B6D1A52490855CC041BEDFC380794940B6D1A52490855CC0ACA11EEC5E7949400470B378B1855CC0ACA11EEC5E794940
881,First Street Plaza,arts,18,20,"June 10, 2019",0103000020E610000001000000050000000200B672E5835CC00CEFCDCA518649400200B672E5835CC001F4A0455B86494058891E9DDF835CC001F4A0455B86494058891E9DDF835CC00CEFCDCA518649400200B672E5835CC00CEFCDCA51864940
902,A&W,social,12,14,"June 32, 2019",0103000020E6100000010000000500000016DFABB15F7F5CC035B6D782DE84494016DFABB15F7F5CC0791CAB39E5844940B30B06D75C7F5CC0791CAB39E5844940B30B06D75C7F5CC035B6D782DE84494016DFABB15F7F5CC035B6D782DE844940
937,Peters' Drive-In,beliefs,18,20,"June 28, 2019",0103000020E61000000100000005000000476B56C7BB835CC04BFECCC584884940476B56C7BB835CC0DEF3B2DC8888494067DE605EB6835CC0DEF3B2DC8888494067DE605EB6835CC04BFECCC584884940476B56C7BB835CC04BFECCC584884940
900,Canyon Meadows Aquatic & Fitness Centre,beliefs,18,20,"May 5, 2019",0103000020E61000000100000005000000DF628F9AC0855CC03AB2F2CB60794940DF628F9AC0855CC08858B3846B794940F78777CAB4855CC08858B3846B794940F78777CAB4855CC03AB2F2CB60794940DF628F9AC0855CC03AB2F2CB60794940
979,Silver Springs Golf Course Clubhouse,arts,17,19,"June 8, 2019",0103000020E610000001000000050000009FE8BAF0038B5CC001F8A754898C49409FE8BAF0038B5CC0DC0429C2978C49409A42E735F68A5CC0DC0429C2978C49409A42E735F68A5CC001F8A754898C49409FE8BAF0038B5CC001F8A754898C4940
987,Four Points by Sheraton Calgary West,beliefs,18,20,"June 16, 2019",0103000020E61000000100000005000000A64819CC3A8D5CC041CDDAB7A48A4940A64819CC3A8D5CC053C0875CBA8A4940671426E71F8D5CC053C0875CBA8A4940671426E71F8D5CC041CDDAB7A48A4940A64819CC3A8D5CC041CDDAB7A48A4940
988,Petro-Canada,social,8,10,"June 30, 2019",0103000020E61000000100000005000000999D45EF548D5CC0A9D903ADC08A4940999D45EF548D5CC09EF24300CB8A4940A8A8FA954E8D5CC09EF24300CB8A4940A8A8FA954E8D5CC0A9D903ADC08A4940999D45EF548D5CC0A9D903ADC08A4940
993,OPA! of Greece,dance,16,18,"May 29, 2019",0103000020E610000001000000050000002AD54F49678D5CC0A1DF5229D18A49402AD54F49678D5CC0F2F917F7D58A4940C278BC7F628D5CC0F2F917F7D58A4940C278BC7F628D5CC0A1DF5229D18A49402AD54F49678D5CC0A1DF5229D18A4940
1017,Home Depot,arts,14,16,"May 3, 2019",0103000020E61000000100000005000000AFA8D260648A5CC0A5F4F175BE934940AFA8D260648A5CC0503E986FD89349407BEEA9413D8A5CC0503E986FD89349407BEEA9413D8A5CC0A5F4F175BE934940AFA8D260648A5CC0A5F4F175BE934940
1055,Shell Aerocenter,arts,18,20,"May 3, 2019",0103000020E610000001000000050000004400CBA5CC815CC0D266E613C38C49404400CBA5CC815CC0B1F7E28BF68C4940E50EF681BF815CC0B1F7E28BF68C4940E50EF681BF815CC0D266E613C38C49404400CBA5CC815CC0D266E613C38C4940
1056,7-Eleven,beliefs,10,12,"May 22, 2019",0103000020E61000000100000005000000CE95F727A7835CC0468F842282884940CE95F727A7835CC02DF98ED08588494042AB387AA1835CC02DF98ED08588494042AB387AA1835CC0468F842282884940CE95F727A7835CC0468F842282884940
1020,Stampede Corral,social,8,10,"June 15, 2019",0103000020E610000001000000050000004AB6BA9C92835CC0B7D5AC33BE8449404AB6BA9C92835CC0CAE2FE23D3844940E84427F073835CC0CAE2FE23D3844940E84427F073835CC0B7D5AC33BE8449404AB6BA9C92835CC0B7D5AC33BE844940
1028,Optimist / George Blundun Arenas,dance,13,15,"May 4, 2019",0103000020E610000001000000050000006AA33A1D488A5CC0C7BDF90D138449406AA33A1D488A5CC081B3942C278449404BA07719348A5CC081B3942C278449404BA07719348A5CC0C7BDF90D138449406AA33A1D488A5CC0C7BDF90D13844940
1052,Abundant Life Church,social,14,16,"June 12, 2019",0103000020E61000000100000005000000774E0EFA2D8A5CC0EB9C55551E834940774E0EFA2D8A5CC097AAB4C53583494094B42CA9248A5CC097AAB4C53583494094B42CA9248A5CC0EB9C55551E834940774E0EFA2D8A5CC0EB9C55551E834940
1151,Calgary Chinese Cultural Centre,arts,14,16,"June 18, 2019",0103000020E61000000100000005000000737511F035845CC04583143C85864940737511F035845CC0AA6EE4709C8649402BE510CC2C845CC0AA6EE4709C8649402BE510CC2C845CC04583143C85864940737511F035845CC04583143C85864940
1152,Opulence Centre,dance,15,17,"June 22, 2019",0103000020E610000001000000050000005C3233D8F9835CC0D54EDE115F8649405C3233D8F9835CC01D8E53196B864940D1C0D9F7F2835CC01D8E53196B864940D1C0D9F7F2835CC0D54EDE115F8649405C3233D8F9835CC0D54EDE115F864940
1158,Silverwood On The Park,social,15,17,"May 23, 2019",0103000020E61000000100000005000000B99E32488B8D5CC04FA84CD64D8C4940B99E32488B8D5CC0CFEDCAD35E8C4940347A7FCD838D5CC0CFEDCAD35E8C4940347A7FCD838D5CC04FA84CD64D8C4940B99E32488B8D5CC04FA84CD64D8C4940
1238,Chinook Centre Professional Building,arts,9,11,"June 3, 2019",0103000020E61000000100000005000000F779E7ABBF845CC082D94EA5B07F4940F779E7ABBF845CC03866D993C07F494019F6C5EFB7845CC03866D993C07F494019F6C5EFB7845CC082D94EA5B07F4940F779E7ABBF845CC082D94EA5B07F4940
1244,Trimac House,beliefs,14,16,"May 8, 2019",0103000020E6100000010000000500000025D4676215855CC0E92F4F424486494025D4676215855CC08ABAC5B24F8649403CDFAA460A855CC08ABAC5B24F8649403CDFAA460A855CC0E92F4F424486494025D4676215855CC0E92F4F4244864940
1149,Devon Tower,beliefs,13,15,"May 16, 2019",0103000020E610000001000000050000005EEE38EA8D845CC03B01A83D808649405EEE38EA8D845CC07BD399208F86494088951B5682845CC07BD399208F86494088951B5682845CC03B01A83D808649405EEE38EA8D845CC03B01A83D80864940
1262,Sun Life Plaza East Tower,beliefs,8,10,"June 9, 2019",0103000020E6100000010000000500000047E3F50519845CC0228150285586494047E3F50519845CC0BCE6FAE362864940D4B9A29410845CC0BCE6FAE362864940D4B9A29410845CC0228150285586494047E3F50519845CC02281502855864940
1266,Kingston Tower,arts,12,14,"June 28, 2019",0103000020E61000000100000005000000461F98488E845CC0E5B67D8FFA844940461F98488E845CC06B6E3B230085494014F6A39787845CC06B6E3B230085494014F6A39787845CC0E5B67D8FFA844940461F98488E845CC0E5B67D8FFA844940
1458,Tim Hortons,social,11,13,"May 3, 2019",0103000020E6100000010000000500000010919A76B1805CC09CF80F8EFE8B494010919A76B1805CC0B1FA230C038C49401FAD20BCAC805CC0B1FA230C038C49401FAD20BCAC805CC09CF80F8EFE8B494010919A76B1805CC09CF80F8EFE8B4940
1219,Chartwell Eau Claire,social,9,11,"June 32, 2019",0103000020E610000001000000050000005A8B057415855CC0BA87DFA8708649405A8B057415855CC01A0F5B1F7B864940900B186E0A855CC01A0F5B1F7B864940900B186E0A855CC0BA87DFA8708649405A8B057415855CC0BA87DFA870864940
1222,Livingston House,arts,12,14,"May 28, 2019",0103000020E6100000010000000500000042AB387A21855CC03084F7B07286494042AB387A21855CC06E556D927A864940E20CB4F116855CC06E556D927A864940E20CB4F116855CC03084F7B07286494042AB387A21855CC03084F7B072864940
1234,McCrum's Office Furnishings,dance,11,13,"May 14, 2019",0103000020E610000001000000050000004029A44632845CC0DDBEFD6FDB8049404029A44632845CC0DC3A4904F48049408EF7F42224845CC0DC3A4904F48049408EF7F42224845CC0DDBEFD6FDB8049404029A44632845CC0DDBEFD6FDB804940
1298,McFarlane Tower,beliefs,12,14,"June 8, 2019",0103000020E610000001000000050000007694394CEA845CC0161E8F74618649407694394CEA845CC0D4658C6A6C864940691F86B1E0845CC0D4658C6A6C864940691F86B1E0845CC0161E8F74618649407694394CEA845CC0161E8F7461864940
1300,The Standard Life Tower,dance,10,12,"May 28, 2019",0103000020E61000000100000005000000BF88111DDD845CC031EAFFC12C864940BF88111DDD845CC0F44421133A864940070D58CDCE845CC0F44421133A864940070D58CDCE845CC031EAFFC12C864940BF88111DDD845CC031EAFFC12C864940
1308,BEST WESTERN PLUS Calgary Centre Inn,beliefs,13,15,"May 18, 2019",0103000020E610000001000000050000007D0970D5D0835CC068B4B002D78249407D0970D5D0835CC0FCB84780E4824940CAB1AB7FC6835CC0FCB84780E4824940CAB1AB7FC6835CC068B4B002D78249407D0970D5D0835CC068B4B002D7824940
1325,RBC,beliefs,18,20,"May 21, 2019",0103000020E6100000010000000500000035C9343F238A5CC0199EA8B6E593494035C9343F238A5CC0332372B0ED934940F237EB9D1B8A5CC0332372B0ED934940F237EB9D1B8A5CC0199EA8B6E593494035C9343F238A5CC0199EA8B6E5934940
1329,Esso,social,18,20,"May 29, 2019",0103000020E610000001000000050000002EA7A90AB28B5CC06D6A45402A9249402EA7A90AB28B5CC017B6662B2F9249403D6D437BAB8B5CC017B6662B2F9249403D6D437BAB8B5CC06D6A45402A9249402EA7A90AB28B5CC06D6A45402A924940
1338,Zedi,beliefs,13,15,"June 6, 2019",0103000020E610000001000000050000004FA26F1C42855CC0E2B5A6D4808549404FA26F1C42855CC0590927B38B854940F5EB980439855CC0590927B38B854940F5EB980439855CC0E2B5A6D4808549404FA26F1C42855CC0E2B5A6D480854940
1352,Calgary House,dance,11,13,"May 12, 2019",0103000020E610000001000000050000001AD18778B5845CC04F7633A31F8649401AD18778B5845CC0D25DC8D92A864940791563AAAA845CC0D25DC8D92A864940791563AAAA845CC04F7633A31F8649401AD18778B5845CC04F7633A31F864940
1354,Edinburgh Place,beliefs,16,18,"June 30, 2019",0103000020E61000000100000005000000130B7C4537855CC0B093556C27864940130B7C4537855CC0C3AB9B41328649400927B38B33855CC0C3AB9B41328649400927B38B33855CC0B093556C27864940130B7C4537855CC0B093556C27864940
1365,Heritage Professional Centre,social,11,13,"May 6, 2019",0103000020E61000000100000005000000EAA16C8088845CC07B979C24A77D4940EAA16C8088845CC0688B10C3B37D494057FF31BE79845CC0688B10C3B37D494057FF31BE79845CC07B979C24A77D4940EAA16C8088845CC07B979C24A77D4940
1369,Stock Exchange Tower,social,14,16,"May 18, 2019",0103000020E610000001000000050000001FA0FB7266845CC0719417F4398649401FA0FB7266845CC05927785446864940AF5DDA7058845CC05927785446864940AF5DDA7058845CC0719417F4398649401FA0FB7266845CC0719417F439864940
1370,Bow Valley Square 2,arts,17,19,"May 11, 2019",0103000020E61000000100000005000000DB6CACC43C845CC0686B8EBD28864940DB6CACC43C845CC04C39BAA530864940FFF7962831845CC04C39BAA530864940FFF7962831845CC0686B8EBD28864940DB6CACC43C845CC0686B8EBD28864940
1340,Petrowest Plaza,beliefs,18,20,"May 21, 2019",0103000020E61000000100000005000000D9CAF04435855CC0FBD1CB834F854940D9CAF04435855CC061167F805A8549405FAD7F7C2E855CC061167F805A8549405FAD7F7C2E855CC0FBD1CB834F854940D9CAF04435855CC0FBD1CB834F854940
