id,name,type,start_time,finish_time,event_date,st_envelope
1354,Edinburgh Place,beliefs,16,18,"June 30, 2019",0103000020E61000000100000005000000130B7C4537855CC0B093556C27864940130B7C4537855CC0C3AB9B41328649400927B38B33855CC0C3AB9B41328649400927B38B33855CC0B093556C27864940130B7C4537855CC0B093556C27864940
1369,Stock Exchange Tower,social,14,16,"May 18, 2019",0103000020E610000001000000050000001FA0FB7266845CC0719417F4398649401FA0FB7266845CC05927785446864940AF5DDA7058845CC05927785446864940AF5DDA7058845CC0719417F4398649401FA0FB7266845CC0719417F439864940
1370,Bow Valley Square 2,arts,17,19,"May 11, 2019",0103000020E61000000100000005000000DB6CACC43C845CC0686B8EBD28864940DB6CACC43C845CC04C39BAA530864940FFF7962831845CC04C39BAA530864940FFF7962831845CC0686B8EBD28864940DB6CACC43C845CC0686B8EBD28864940
1340,Petrowest Plaza,beliefs,18,20,"May 21, 2019",0103000020E61000000100000005000000D9CAF04435855CC0FBD1CB834F854940D9CAF04435855CC061167F805A8549405FAD7F7C2E855CC061167F805A8549405FAD7F7C2E855CC0FBD1CB834F854940D9CAF04435855CC0FBD1CB834F854940
1342,Panorama Court,arts,13,15,"June 27, 2019",0103000020E61000000100000005000000C381902CE0845CC0D9BDCBFBEE844940C381902CE0845CC0C482B174F48449402E2F0ACCD4845CC0C482B174F48449402E2F0ACCD4845CC0D9BDCBFBEE844940C381902CE0845CC0D9BDCBFBEE844940
1343,The Kildare,dance,8,10,"May 20, 2019",0103000020E61000000100000005000000C80E852A10855CC028CF616303854940C80E852A10855CC08E75711B0D8549404DBA2D910B855CC08E75711B0D8549404DBA2D910B855CC028CF616303854940C80E852A10855CC028CF616303854940
1350,Alberta Corner,dance,14,16,"June 2, 2019",0103000020E6100000010000000500000098E19A9633855CC016E016878E85494098E19A9633855CC052770A5E99854940850BD4BD29855CC052770A5E99854940850BD4BD29855CC016E016878E85494098E19A9633855CC016E016878E854940
1426,Five Ten Fifth,beliefs,10,12,"May 24, 2019",0103000020E61000000100000005000000865968E7B4845CC04227DFC72C864940865968E7B4845CC0D260095A37864940ACD16174AF845CC0D260095A37864940ACD16174AF845CC04227DFC72C864940865968E7B4845CC04227DFC72C864940
2134,Century Park Place,arts,12,14,"June 1, 2019",0103000020E6100000010000000500000076E679CB30855CC0BC28D599D685494076E679CB30855CC057804AF0E18549401A41745229855CC057804AF0E18549401A41745229855CC0BC28D599D685494076E679CB30855CC0BC28D599D6854940
2135,The Devenish Building,social,15,17,"June 1, 2019",0103000020E61000000100000005000000FA8678DA50855CC0B42BE395DA844940FA8678DA50855CC0C9F9AC7CE0844940E6B2D1393F855CC0C9F9AC7CE0844940E6B2D1393F855CC0B42BE395DA844940FA8678DA50855CC0B42BE395DA844940
2139,Lucerne,dance,8,10,"June 5, 2019",0103000020E61000000100000005000000AD0F90D4E7845CC0238E2BE400854940AD0F90D4E7845CC055B1E72109854940F0C572A6E4845CC055B1E72109854940F0C572A6E4845CC0238E2BE400854940AD0F90D4E7845CC0238E2BE400854940
2146,The Pillars,social,10,12,"June 5, 2019",0103000020E61000000100000005000000E9DD0EC3FD845CC0A7131AD2F2844940E9DD0EC3FD845CC0CE041E73F9844940BD9F64BCF7845CC0CE041E73F9844940BD9F64BCF7845CC0A7131AD2F2844940E9DD0EC3FD845CC0A7131AD2F2844940
2147,Drake,arts,18,20,"May 28, 2019",0103000020E610000001000000050000000F762F9C10855CC025F37E92F18449400F762F9C10855CC0A9B23918FB8449407E16F0D709855CC0A9B23918FB8449407E16F0D709855CC025F37E92F18449400F762F9C10855CC025F37E92F1844940
2153,Ng Tower Centre,arts,16,18,"May 18, 2019",0103000020E6100000010000000500000055BDFC4E13845CC071A4D8767F86494055BDFC4E13845CC0BE7273E08B86494061EC736B08845CC0BE7273E08B86494061EC736B08845CC071A4D8767F86494055BDFC4E13845CC071A4D8767F864940
2253,Roslyn Building,arts,9,11,"June 29, 2019",0103000020E610000001000000050000007887CA7589845CC0B263C8563C8649407887CA7589845CC08E4EA786478649404DDFC6C180845CC08E4EA786478649404DDFC6C180845CC0B263C8563C8649407887CA7589845CC0B263C8563C864940
2259,Centrium Place,dance,18,20,"June 24, 2019",0103000020E610000001000000050000006114A9D57C845CC0C84274081C8649406114A9D57C845CC039B9DFA1288649400D3BE70272845CC039B9DFA1288649400D3BE70272845CC0C84274081C8649406114A9D57C845CC0C84274081C864940
2274,Bow Parkade - Impark Lot 232,dance,16,18,"June 19, 2019",0103000020E61000000100000005000000275591C055845CC06E10525CFA854940275591C055845CC0FCA2A943138649400BCF4BC546845CC0FCA2A943138649400BCF4BC546845CC06E10525CFA854940275591C055845CC06E10525CFA854940
2247,Calgary Place,social,11,13,"June 12, 2019",0103000020E6100000010000000500000008E9842B7B845CC06A1327F73B86494008E9842B7B845CC0DC508C87528649404C4E925360845CC0DC508C87528649404C4E925360845CC06A1327F73B86494008E9842B7B845CC06A1327F73B864940
2302,Mewata Armoury,social,12,14,"June 8, 2019",0103000020E61000000100000005000000A47E28E2BE855CC0E6406A6EE0854940A47E28E2BE855CC0AAB8718BF9854940F99683EAB0855CC0AAB8718BF9854940F99683EAB0855CC0E6406A6EE0854940A47E28E2BE855CC0E6406A6EE0854940
2283,The Bow,dance,12,14,"May 13, 2019",0103000020E61000000100000005000000DBF236DB01845CC0D77ED70C15864940DBF236DB01845CC0F6BDE1992B864940E0CB8E9EEC835CC0F6BDE1992B864940E0CB8E9EEC835CC0D77ED70C15864940DBF236DB01845CC0D77ED70C15864940
2322,8 West,dance,15,17,"June 24, 2019",0103000020E6100000010000000500000086EFB3803F855CC0C1131F44D785494086EFB3803F855CC08CC11E6EE2854940BA21D79736855CC08CC11E6EE2854940BA21D79736855CC0C1131F44D785494086EFB3803F855CC0C1131F44D7854940
2323,First on Tenth,arts,16,18,"June 27, 2019",0103000020E61000000100000005000000CD9AB3991E845CC03B71395E81854940CD9AB3991E845CC0670B08AD87854940529CA38E0E845CC0670B08AD87854940529CA38E0E845CC03B71395E81854940CD9AB3991E845CC03B71395E81854940
2345,TransAlta Place II,beliefs,17,19,"June 30, 2019",0103000020E61000000100000005000000294014CC18845CC0539B937252854940294014CC18845CC0A1E52FE35C854940E69A5D5210845CC0A1E52FE35C854940E69A5D5210845CC0539B937252854940294014CC18845CC0539B937252854940
2312,Ford Tower,beliefs,18,20,"June 11, 2019",0103000020E610000001000000050000000EAB2E96D8845CC04BF03CA70F8649400EAB2E96D8845CC09F2523C21A864940A18092A7D1845CC09F2523C21A864940A18092A7D1845CC04BF03CA70F8649400EAB2E96D8845CC04BF03CA70F864940
2313,Britannia Building,beliefs,17,19,"June 22, 2019",0103000020E6100000010000000500000015A86A27EF845CC0A4A597BD1186494015A86A27EF845CC00F37F11F1C864940809D9B36E3845CC00F37F11F1C864940809D9B36E3845CC0A4A597BD1186494015A86A27EF845CC0A4A597BD11864940
2317,Huxley Manor,arts,16,18,"May 12, 2019",0103000020E61000000100000005000000261E5036E5845CC08FCB1363F4844940261E5036E5845CC06FA6F8AEF78449401B7FA2B2E1845CC06FA6F8AEF78449401B7FA2B2E1845CC08FCB1363F4844940261E5036E5845CC08FCB1363F4844940
2462,Lewis Lofts,arts,18,20,"June 8, 2019",0103000020E61000000100000005000000728170AA5A845CC0E9D1F99573854940728170AA5A845CC07881EDBB7D8549405EB9DE3653845CC07881EDBB7D8549405EB9DE3653845CC0E9D1F99573854940728170AA5A845CC0E9D1F99573854940
2465,Paramount Life Building,beliefs,11,13,"May 27, 2019",0103000020E61000000100000005000000B0E7C64F3E845CC0254C07A172854940B0E7C64F3E845CC0667220DA7D8549400DEF833D37845CC0667220DA7D8549400DEF833D37845CC0254C07A172854940B0E7C64F3E845CC0254C07A172854940
2469,Manhattan Lofts,social,8,10,"May 13, 2019",0103000020E610000001000000050000007A5B9F283F845CC0B8EA3A54538549407A5B9F283F845CC0C02731636585494037548CF337845CC0C02731636585494037548CF337845CC0B8EA3A54538549407A5B9F283F845CC0B8EA3A5453854940
2470,Clennan Square,beliefs,18,20,"June 22, 2019",0103000020E610000001000000050000004D08670124845CC0B905A62E748549404D08670124845CC0251301987C854940CB15399F15845CC0251301987C854940CB15399F15845CC0B905A62E748549404D08670124845CC0B905A62E74854940
2475,Centennial Parkade (CPA zone 9054),social,12,14,"June 22, 2019",0103000020E6100000010000000500000016C50666E0845CC0C6E63E94C385494016C50666E0845CC0E91B87B0D0854940167F25A1BE845CC0E91B87B0D0854940167F25A1BE845CC0C6E63E94C385494016C50666E0845CC0C6E63E94C3854940
2501,Uptown Place,social,12,14,"June 18, 2019",0103000020E610000001000000050000005382B4B574855CC02FA0BC34EA8449405382B4B574855CC0B52968A4EF844940CDC75AE86F855CC0B52968A4EF844940CDC75AE86F855CC02FA0BC34EA8449405382B4B574855CC02FA0BC34EA844940
2508,Hotel Elan,social,17,19,"June 8, 2019",0103000020E61000000100000005000000FD16F8E5A7855CC0CEA5B8AAEC844940FD16F8E5A7855CC02F055A70F584494077483140A2855CC02F055A70F584494077483140A2855CC0CEA5B8AAEC844940FD16F8E5A7855CC0CEA5B8AAEC844940
2512,The Cavalier,social,18,20,"May 22, 2019",0103000020E610000001000000050000007F7E840687855CC0D1A28856388549407F7E840687855CC0390D51853F854940BD35B05582855CC0390D51853F854940BD35B05582855CC0D1A28856388549407F7E840687855CC0D1A2885638854940
2496,The ShyLui,beliefs,9,11,"May 4, 2019",0103000020E61000000100000005000000D40737BE9B855CC06170CD1DFD844940D40737BE9B855CC09443D5F9018549406045A1C096855CC09443D5F9018549406045A1C096855CC06170CD1DFD844940D40737BE9B855CC06170CD1DFD844940
2497,City View Manor,arts,18,20,"May 12, 2019",0103000020E61000000100000005000000660811BA95855CC052031775F7844940660811BA95855CC0F97E0F0302854940BD7D0C0C8F855CC0F97E0F0302854940BD7D0C0C8F855CC052031775F7844940660811BA95855CC052031775F7844940
2592,Cathedral Church of the Redeemer,social,17,19,"May 11, 2019",0103000020E610000001000000050000009C2E30D0DA835CC0DA4246F6F78549409C2E30D0DA835CC05432A59AFE85494083C94395D0835CC05432A59AFE85494083C94395D0835CC0DA4246F6F78549409C2E30D0DA835CC0DA4246F6F7854940
2658,Sunalta House,social,12,14,"May 27, 2019",0103000020E610000001000000050000002E8F352303865CC0B48AA3175A8549402E8F352303865CC0A370E25064854940A4DE5339ED855CC0A370E25064854940A4DE5339ED855CC0B48AA3175A8549402E8F352303865CC0B48AA3175A854940
2783,Calgary Public Building,beliefs,11,13,"June 19, 2019",0103000020E610000001000000050000005FD9603CDE835CC025654117C38549405FD9603CDE835CC0BA5BA32FCE854940A0C211A4D2835CC0BA5BA32FCE854940A0C211A4D2835CC025654117C38549405FD9603CDE835CC025654117C3854940
2789,Tribune Block,beliefs,16,18,"May 18, 2019",0103000020E6100000010000000500000051CDF6321B845CC002A150AAD885494051CDF6321B845CC0B596B844E485494005F467E418845CC0B596B844E485494005F467E418845CC002A150AAD885494051CDF6321B845CC002A150AAD8854940
2790,Norman Block,arts,16,18,"May 20, 2019",0103000020E610000001000000050000009E9B919C27845CC0AFFE19EFD88549409E9B919C27845CC06D5A84BDE48549401F93D62920845CC06D5A84BDE48549401F93D62920845CC0AFFE19EFD88549409E9B919C27845CC0AFFE19EFD8854940
2876,Sheldon M. Chumir Health Centre,dance,18,20,"May 8, 2019",0103000020E61000000100000005000000B10F5773A5845CC036AA78C839854940B10F5773A5845CC0B87AA93352854940068772FD96845CC0B87AA93352854940068772FD96845CC036AA78C839854940B10F5773A5845CC036AA78C839854940
2888,Crescent Heights Curling Club,arts,16,18,"May 20, 2019",0103000020E610000001000000050000006691DC5067845CC006F1811DFF8749406691DC5067845CC0F574649B0A8849402738503B57845CC0F574649B0A8849402738503B57845CC006F1811DFF8749406691DC5067845CC006F1811DFF874940
3037,Fortis Alberta The Courtyard,social,15,17,"June 2, 2019",0103000020E61000000100000005000000DDE401767F845CC06C8D5253DC844940DDE401767F845CC04EF3E90CE7844940D6EDA29E74845CC04EF3E90CE7844940D6EDA29E74845CC06C8D5253DC844940DDE401767F845CC06C8D5253DC844940
3223,Centre Street,beliefs,8,10,"June 18, 2019",0103000020E61000000100000005000000A0D7E95102845CC0033D79FDEE854940A0D7E95102845CC0427CBB80F2854940D175E107E7835CC0427CBB80F2854940D175E107E7835CC0033D79FDEE854940A0D7E95102845CC0033D79FDEE854940
3233,Centennial Place - West Tower,social,12,14,"June 17, 2019",0103000020E61000000100000005000000C324010FB1845CC07C2C7DE882864940C324010FB1845CC0C0E380029486494092EDD7F8A7845CC0C0E380029486494092EDD7F8A7845CC07C2C7DE882864940C324010FB1845CC07C2C7DE882864940
3230,Calgary City Centre East Tower,arts,17,19,"May 17, 2019",0103000020E610000001000000050000002830F88F60845CC040C39B35788649402830F88F60845CC0D6862FB88B864940AAA6DA5D56845CC0D6862FB88B864940AAA6DA5D56845CC040C39B35788649402830F88F60845CC040C39B3578864940
3291,Downtown West / Kerby,beliefs,18,20,"May 6, 2019",0103000020E61000000100000005000000CBA54CC5A1855CC018EF22A70A864940CBA54CC5A1855CC08884EFFD0D86494079909E2287855CC08884EFFD0D86494079909E2287855CC018EF22A70A864940CBA54CC5A1855CC018EF22A70A864940
3299,8 Street SW,arts,14,16,"June 17, 2019",0103000020E6100000010000000500000054EB58002E855CC08F4A56EAFE85494054EB58002E855CC01C97715303864940BEF90D130D855CC01C97715303864940BEF90D130D855CC08F4A56EAFE85494054EB58002E855CC08F4A56EAFE854940
4533,The Kahanoff Centre,dance,9,11,"May 3, 2019",0103000020E610000001000000050000008FC0C4C40B845CC06EC4EE963F8549408FC0C4C40B845CC0FEA1F4E0498549402123FB7B04845CC0FEA1F4E0498549402123FB7B04845CC06EC4EE963F8549408FC0C4C40B845CC06EC4EE963F854940
4536,Balbi & Company Legal Centre,social,18,20,"June 22, 2019",0103000020E6100000010000000500000094258458C7835CC01FFFBBF4E584494094258458C7835CC05F58A3C3E88449404EE152DFC3835CC05F58A3C3E88449404EE152DFC3835CC01FFFBBF4E584494094258458C7835CC01FFFBBF4E5844940
4541,Central Park Plaza,beliefs,16,18,"May 13, 2019",0103000020E610000001000000050000006AAA82AC82845CC080C5D0A0578549406AAA82AC82845CC0E04C4C17628549402672C1197C845CC0E04C4C17628549402672C1197C845CC080C5D0A0578549406AAA82AC82845CC080C5D0A057854940
4688,Model Milk Building,arts,8,10,"May 8, 2019",0103000020E6100000010000000500000001BB3F8372845CC0E367C81DDB84494001BB3F8372845CC0F0DC7BB8E4844940C086F1E464845CC0F0DC7BB8E4844940C086F1E464845CC0E367C81DDB84494001BB3F8372845CC0E367C81DDB844940
4751,Mount Royal Place,arts,17,19,"June 30, 2019",0103000020E61000000100000005000000496359D537855CC07F3F468A12854940496359D537855CC0CDE506431D8549404C39BAA530855CC0CDE506431D8549404C39BAA530855CC07F3F468A12854940496359D537855CC07F3F468A12854940
4753,Emerald Stone,dance,16,18,"June 17, 2019",0103000020E61000000100000005000000A207E34C38855CC09FFFC30204854940A207E34C38855CC039E16FC50F8549409BB1C3F32D855CC039E16FC50F8549409BB1C3F32D855CC09FFFC30204854940A207E34C38855CC09FFFC30204854940
4743,Ambassador Apartments,arts,10,12,"May 8, 2019",0103000020E610000001000000050000007A843F68E2845CC025856863DB8449407A843F68E2845CC0843AF6FDE58449400D158843DB845CC0843AF6FDE58449400D158843DB845CC025856863DB8449407A843F68E2845CC025856863DB844940
4895,Hillier Square,social,9,11,"May 18, 2019",0103000020E61000000100000005000000506793686E855CC0373811FDDA844940506793686E855CC00F160445E28449401981673167855CC00F160445E28449401981673167855CC0373811FDDA844940506793686E855CC0373811FDDA844940
5329,St. Mary's Senior High School,social,14,16,"June 31, 2019",0103000020E61000000100000005000000B10CBB3926845CC09940B6D1A5844940B10CBB3926845CC0066BF706BA844940BF8C182C0B845CC0066BF706BA844940BF8C182C0B845CC09940B6D1A5844940B10CBB3926845CC09940B6D1A5844940
5304,Boyce Theatre,beliefs,8,10,"June 17, 2019",0103000020E610000001000000050000004DA3247F8B835CC04D65F61ED38449404DA3247F8B835CC0B96C1915DD844940DF52CE177B835CC0B96C1915DD844940DF52CE177B835CC04D65F61ED38449404DA3247F8B835CC04D65F61ED3844940
5308,La Chaumière,beliefs,15,17,"May 16, 2019",0103000020E61000000100000005000000387705EC34845CC04B500D45CB844940387705EC34845CC0D576137CD3844940DB52623230845CC0D576137CD3844940DB52623230845CC04B500D45CB844940387705EC34845CC04B500D45CB844940
5489,Eleven Eleven Building,dance,13,15,"May 14, 2019",0103000020E61000000100000005000000D4A2998290855CC01E41E03774854940D4A2998290855CC0B4C7B02F7E854940B9008F038A855CC0B4C7B02F7E854940B9008F038A855CC01E41E03774854940D4A2998290855CC01E41E03774854940
5903,St. John Reception Centre (Calgary Catholic School District),social,14,16,"June 7, 2019",0103000020E610000001000000050000008B0343B1F0855CC0C9207711A68649408B0343B1F0855CC0B0DBB122B4864940CCBEE1F4E4855CC0B0DBB122B4864940CCBEE1F4E4855CC0C9207711A68649408B0343B1F0855CC0C9207711A6864940
6044,640 Fifth,arts,9,11,"June 15, 2019",0103000020E6100000010000000500000043458B22DA845CC0F6CFD3804186494043458B22DA845CC0A3DAF1704C864940A8BF03A8CE845CC0A3DAF1704C864940A8BF03A8CE845CC0F6CFD3804186494043458B22DA845CC0F6CFD38041864940
6024,McDougall Centre,arts,18,20,"May 5, 2019",0103000020E6100000010000000500000029FDCE40F6845CC0E7EF94C44886494029FDCE40F6845CC03A67FADB548649405652DD12EF845CC03A67FADB548649405652DD12EF845CC0E7EF94C44886494029FDCE40F6845CC0E7EF94C448864940
6031,Metro Ford,dance,10,12,"May 6, 2019",0103000020E610000001000000050000007F95325F94855CC0A1B9F369BA8549407F95325F94855CC0DB8C2ECAC7854940B8B7B64B76855CC0DB8C2ECAC7854940B8B7B64B76855CC0A1B9F369BA8549407F95325F94855CC0A1B9F369BA854940
6033,Courthouse No. 2,arts,12,14,"May 25, 2019",0103000020E610000001000000050000000247020DB6845CC0E5773F13068649400247020DB6845CC0B7EEE6A90E86494026796462A9845CC0B7EEE6A90E86494026796462A9845CC0E5773F13068649400247020DB6845CC0E5773F1306864940
6096,Stratton Oaks,arts,17,19,"June 11, 2019",0103000020E610000001000000050000003263C0481E855CC0CD678A4A348549403263C0481E855CC07280AA1B39854940C4639A4418855CC07280AA1B39854940C4639A4418855CC0CD678A4A348549403263C0481E855CC0CD678A4A34854940
6097,St. Elizabeth of Hungary Church,arts,9,11,"June 5, 2019",0103000020E6100000010000000500000008BCDDDC29855CC0DB3B59203085494008BCDDDC29855CC0F44421133A854940F497272122855CC0F44421133A854940F497272122855CC0DB3B59203085494008BCDDDC29855CC0DB3B592030854940
6252,Ashdown Hardware Building,arts,12,14,"May 3, 2019",0103000020E61000000100000005000000C6B7C19A14845CC0EBA6391ED8854940C6B7C19A14845CC0CD4E50D4E385494003F3EBE211845CC0CD4E50D4E385494003F3EBE211845CC0EBA6391ED8854940C6B7C19A14845CC0EBA6391ED8854940
6255,Hyatt Regency Calgary - Event Centre,arts,17,19,"May 26, 2019",0103000020E610000001000000050000001C4FBAE303845CC06F2F698CD68549401C4FBAE303845CC0CDF56C0CF0854940E886A6ECF4835CC0CDF56C0CF0854940E886A6ECF4835CC06F2F698CD68549401C4FBAE303845CC06F2F698CD6854940
6262,Venator Building,arts,14,16,"June 20, 2019",0103000020E61000000100000005000000A3ACDF4C4C845CC072F49D04DB854940A3ACDF4C4C845CC0D7A8E221E7854940658D7A8846845CC0D7A8E221E7854940658D7A8846845CC072F49D04DB854940A3ACDF4C4C845CC072F49D04DB854940
6269,Service Alberta Building,arts,18,20,"June 1, 2019",0103000020E61000000100000005000000B9084268F3845CC0CE29125D61864940B9084268F3845CC09F6637E96C864940D02456EBE9845CC09F6637E96C864940D02456EBE9845CC0CE29125D61864940B9084268F3845CC0CE29125D61864940
6270,Pavilions of Eau Claire,beliefs,16,18,"May 19, 2019",0103000020E6100000010000000500000004CB6CEB02855CC0C05EBC7A7086494004CB6CEB02855CC0F239C1487986494096D9D605F2845CC0F239C1487986494096D9D605F2845CC0C05EBC7A7086494004CB6CEB02855CC0C05EBC7A70864940
6281,YWCA,beliefs,17,19,"June 1, 2019",0103000020E610000001000000050000004DAF8339B0835CC00A5E995C318649404DAF8339B0835CC041B79734468649406962708390835CC041B79734468649406962708390835CC00A5E995C318649404DAF8339B0835CC00A5E995C31864940
6282,Calgary Drop-In & Rehab Centre,beliefs,17,19,"June 30, 2019",0103000020E61000000100000005000000088AC4A97B835CC0BEFD14223B864940088AC4A97B835CC0A17D5127458649400747246566835CC0A17D5127458649400747246566835CC0BEFD14223B864940088AC4A97B835CC0BEFD14223B864940
6406,104/106 10 Street NW,social,15,17,"June 2, 2019",0103000020E61000000100000005000000735188DB7C855CC03584BE4FB0864940735188DB7C855CC0E67EE25BB386494081C6962F79855CC0E67EE25BB386494081C6962F79855CC03584BE4FB0864940735188DB7C855CC03584BE4FB0864940
6407,106A 10 Street NW,beliefs,16,18,"June 17, 2019",0103000020E61000000100000005000000C04AF4E87C855CC03F822C55B3864940C04AF4E87C855CC086425FD5B4864940453BB88578855CC086425FD5B4864940453BB88578855CC03F822C55B3864940C04AF4E87C855CC03F822C55B3864940
6772,Pixel Condos,social,17,19,"May 29, 2019",0103000020E6100000010000000500000096ED43DE72855CC0DE54A4C2D886494096ED43DE72855CC0E322522EE8864940112851E56A855CC0E322522EE8864940112851E56A855CC0DE54A4C2D886494096ED43DE72855CC0DE54A4C2D8864940
6802,J.I. Case Building,dance,8,10,"June 7, 2019",0103000020E6100000010000000500000098288C7791845CC06E02C23D8585494098288C7791845CC004CB11329085494055CE28A787845CC004CB11329085494055CE28A787845CC06E02C23D8585494098288C7791845CC06E02C23D85854940
6807,MacCosham Place,beliefs,15,17,"May 3, 2019",0103000020E610000001000000050000001701046248845CC0D0D4EB16818549401701046248845CC024DCBF0D8C854940C7061C5341845CC024DCBF0D8C854940C7061C5341845CC0D0D4EB16818549401701046248845CC0D0D4EB1681854940
7365,Royal View Apartment,social,10,12,"June 16, 2019",0103000020E6100000010000000500000096C50E74FE855CC019E9A0A6F184494096C50E74FE855CC02ECBD765F8844940051E73F9EA855CC02ECBD765F8844940051E73F9EA855CC019E9A0A6F184494096C50E74FE855CC019E9A0A6F1844940
